序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
750,安全工程师,网信安全运营岗1702,20-30k,广州-天河区,3-5年-统招本科-信息安全运维-安全运维,3-5年-统招本科-信息安全运维-安全运维,中移信息技术有限公司,IT服务-2000-5000人,广州-天河区,IT服务-2000-5000人,"职责描述:
1、组织开展信息安全系统的运营、监测、优化等各项工作。
2、开展信息安全系统的维护和故障处理，确保系统稳定运行。
3、开展网络、系统的安全扫描、推动补丁修复工作。
4、开展网页安全渗透测试、安全评估及安全加固工作。
5、开展安全应急方案演练及安全事件响应工作。
6、落实公司内部审计管理制度，开展内部审计质量控制与管理工作，落实质量控制标准。
","任职要求:
1、全日制大学本科及以上学历，计算机相关专业，有信息安全相关专业背景者优先。
2、熟悉信息安全现状及未来发展趋势，熟悉国家信息安全相关法律、法规、标准，包括等保测评、数据分级等相关内容，熟悉信息安全体系建设内容，对云安全有深入了解。
3、熟悉主流信息安全产品和技术，包括：IPS/IDS、流量清洗、漏洞扫描、页面渗透、安全审计、CA身份认证、终端安全管控、VPN、零信任等，对前沿安全技术有相关了解。
4、3年及以上信息安全相关工作经验。
5、具备良好的技术文档撰写能力，有CISP、CISSP、CISP-PTE等安全认证者优先。
6、正直诚实、踏实勤奋，学习能力强，具备较强的逻辑分析能力和独立解决复杂问题的能力，良好的沟通和团队协作能力，有高度的责任心和敬业精神，身心健康，有一定的抗压能力。"
751,安全工程师,zy3017-网信安全高级产品经理,15-30k,南京-建邺区,3-5年-本科,3-5年-本科,中盈,IT服务-500-999人,南京-建邺区,IT服务-500-999人,"岗位职责：
1) 了解客户需求、竞争状况及市场空间，提出产品建设思路和方向；
2) 负责产品详细特性规划和产品设计，并协助开发、实施团队理解和掌握需求；
3) 制作包含产品流程图、产品需求文档及产品原型设计；
4) 负责产品从需求、设计、开发到最终上线的整个流程，并对结果负责；
5) 制定产品线的短期和长期发展方向，并为达到既定的业务目标不断进行调整；
6) 所负责的产品制定有效的项目推进方案和计划，协调各方资源完成产品目标。

","任职要求：
1) 学历要求：本科以上学历，计算机/通信相关专业本科以上学历；
2) 工作经验：具有3年以上网络安全行业产品经理经验；熟悉抗DDoS类等业务（攻击检测/流量清洗/流量压制），或者熟悉安全能力调度/管理/编排等网络安全平台类产品。 
3) 专业技能：有丰富的项目的管理经验和安全产品设计经验或成功产品实施经验；需具备的网络基础功底和安全专业功底；
4) 其他要求：身体健康，富有创新精神，具备较强的理解能力、沟通能力及责任心。
[专业技能要求] 
1) 具有较强的逻辑分析能力、文档书写能力、口头表达能力和系统策划能力；
2) 熟练使用AxureRP、Mindmanager、Visio等工具实现产品需求整理和产品原型设计；
3) 具有创造力和激情，对网络安全、云计算、大数据等前沿技术创新有强烈兴趣并有灵敏触觉；
4) 热爱生活，工作主动、责任心和执行力强、能够承受高强度工作压力；
5) 具有网络安全、电信行业产品设计经验者优先。
"
752,安全工程师,网信安全运营岗1499,15-30k·14薪,北京-昌平区,3-5年-统招本科-信息安全运维-安全运维-网络安全运维-数据安全-DBA-工业互联网-防火墙,3-5年-统招本科-信息安全运维-安全运维-网络安全运维-数据安全-DBA-工业互联网-防火墙,中移信息技术有限公司,IT服务-2000-5000人,北京-昌平区,IT服务-2000-5000人,"职责描述:
1、构建M域及办公网安全管理体系，制定安全技术规范，组织系统安全防护手段的方案制定，组织安全培训与考核等工作；
2、落实公司内部安全管理制度，开展内部安全与管理工作，落实安全管控标准;
3、负责推动部门安全能力体系建设、跟进全事件处理、审计与整改；
4、落实开展上级部门组织的网络安全检查实施，完成相关文件编写，并督促公司及部门进行整改，对问题进行跟踪及复核；
5、负责安全前沿技术研究。


","任职要求:
教育：全日制大学本科及以上学历，计算机、通信、网络信息安全等相关专业。
知识：
1、具备安全相关技术知识储备，熟悉主流安全技术，具备安全管理相关知识，熟悉国家信息安全相关法律、法规、标准、政策等；
2、具备信息安全建设、安全等级保护、安全合规、安全三同步、安全应急等安全管理知识及能力；
3、熟悉信息安全体系建设内容， 对行业安全运营体系的建立与运行查检具备一定经验；
3、深入理解安全漏洞产生原理及挖掘方法、优异的安全数据分析和独立解决问题的能力，能独立开展渗透测试、安全评估等工作；
4、熟悉常见的网络安全攻击方式及防护技术、熟悉主流安全技术、安全工具及防范手段，了解各类防范手段的工作原理；
5、熟悉常用网络安全产品，包括但不限于：防火墙、VPN、IPS、IDS、漏洞扫描、安全审计、CA身份认证、终端管理等；
6、具备PMP/CISP/CISA/CISSP等认证优先。
技能素质：
1、具备较强的逻辑分析能力、管理指导团队能力、书面和口头表达沟通技能、良好的技术文档撰写能力；
2、善于沟通和跨团队协作，有良好的协调和组织能力；
3、有高度的责任心和敬业精神；
4、身心健康，有一定的抗压能力。
经验：
1、本科5年及以上、硕士3年及以上网信安全相关工作经验；
2、3年及以上安全项目实施相关工作经验。
3、有电信运营商、互联网行业工作经验优先考虑。"""
753,安全工程师,zy3017-网信安全高级产品经理,15-30k,重庆-渝北区,3-5年-本科,3-5年-本科,中盈,IT服务-500-999人,重庆-渝北区,IT服务-500-999人,"岗位职责：
1) 了解客户需求、竞争状况及市场空间，提出产品建设思路和方向；
2) 负责产品详细特性规划和产品设计，并协助开发、实施团队理解和掌握需求；
3) 制作包含产品流程图、产品需求文档及产品原型设计；
4) 负责产品从需求、设计、开发到最终上线的整个流程，并对结果负责；
5) 制定产品线的短期和长期发展方向，并为达到既定的业务目标不断进行调整；
6) 所负责的产品制定有效的项目推进方案和计划，协调各方资源完成产品目标。

","任职要求：
1) 学历要求：本科以上学历，计算机/通信相关专业本科以上学历；
2) 工作经验：具有3年以上网络安全行业产品经理经验；熟悉抗DDoS类等业务（攻击检测/流量清洗/流量压制），或者熟悉安全能力调度/管理/编排等网络安全平台类产品。 
3) 专业技能：有丰富的项目的管理经验和安全产品设计经验或成功产品实施经验；需具备的网络基础功底和安全专业功底；
4) 其他要求：身体健康，富有创新精神，具备较强的理解能力、沟通能力及责任心。
[专业技能要求] 
1) 具有较强的逻辑分析能力、文档书写能力、口头表达能力和系统策划能力；
2) 熟练使用AxureRP、Mindmanager、Visio等工具实现产品需求整理和产品原型设计；
3) 具有创造力和激情，对网络安全、云计算、大数据等前沿技术创新有强烈兴趣并有灵敏触觉；
4) 热爱生活，工作主动、责任心和执行力强、能够承受高强度工作压力；
5) 具有网络安全、电信行业产品设计经验者优先。
"
754,安全工程师,中国电信宁夏公司-网信安全工程师,8-12k,银川-金凤区,1-3年-统招本科-信息安全运维-网络安全运维-数据安全-DBA-安全运维-系统运维,1-3年-统招本科-信息安全运维-网络安全运维-数据安全-DBA-安全运维-系统运维,上海伯特管理咨询有限公司,专业技术服务-50-99人,银川-金凤区,专业技术服务-50-99人,"职责描述：
1. 负责业务平台相关功能开发；
2. 根据需求完成系统设计、接口设计和数据建模，并撰写相关技术文档；
3、能独立完成相应系统的核心编码开发；
4、参与产品系统模块功能设计和开发。
5、参与系统稳定性、性能和扩展性调试。

","任职要求：
一、符合以下招聘条件之一：
（一）2020届前毕业且35周岁及以下（1987年1月1日以后出生），并具有两年及以上专业工作经历。 拥有从业相关证书，如PMP、prince2等项目管理认证；HCIE、CCIE、ACE、HCIP等云网认证；CISSP(注册信息安全工程师）、信息系统管理工程师、信息安全工程师、H3CSE、CPA（注册会计师）等，同等条件下优先。
（二） 2022届国内外普通高等院校未就业毕业生（须有学校相关证明材料），本科毕业生25岁以下、硕（博）士研究生30岁以下。
二、学历要求： 国家教育行政部门认可、认证的普通高等院校（二本及以上）全日制统招大学本科及以上学历和学位（不含专接本、专升本等；以应聘人高考当年本科录取批次为准；双一流、985、211等国家重点院校毕业优先考虑），或取得国家教育部认可的国外本科及以上学历和学位。

专业要求：电子信息类、计算机类、软件工程类、管理科学与工程类、工业工程类、公安技术类、航空航天类、仪器类、机械类、数学类等相关专业

应聘资格要求：
1、掌握互联网、计算机通信等相关专业基础知识；
2、熟悉网络安全、信息安全、数据安全相关专业法规、制度、流程；
3、熟悉OWASP TOP 10常见漏洞的渗透测试方法和工具；熟悉常见的渗透测试工具（如BP、Nmap，sqlmap等）；熟悉python或其他编程语言，具备编写常用的安全测试脚本工具能力者优先考虑；
4、熟悉密码行业发展动态及主流密码产品；熟悉GB/T 39786-2021《信息安全技术 信息系统密码应用基本要求》等密码国家标准；具备密码应用改造方案制能力；具备密码应用改造开发对接能力；具有密码应用工作经验者优先；
5、熟悉网络安全发展动态及主流安全产品；熟悉GB/T 22239 《信息安全技术 网络安全等级保护基本要求》等级保护测评相关国家标准；具备网络安全解决方案编制能力；具备支撑项目招投标能力，具有网络安全售前工作经验者优先。

工作地点：银川石嘴山 吴忠中卫 固原（每人至少选两个地市）

薪资待遇：
1、社会成熟人才：年薪10-15万元（不含企业缴纳五险两金部分）+项目提成 2、应届生：按企业新入职大学生岗薪体系执行

"
755,安全工程师,网信安全规划岗1373,25-40k·14薪,北京-西城区,5-10年-统招本科,5-10年-统招本科,中移信息技术有限公司,IT服务-2000-5000人,北京-西城区,IT服务-2000-5000人,"职责描述:
1、负责组织制定公司安全管理体系构建规划、安全能力平台建设规划和技术规范、IT全网安全建设指导意见等；
2、负责组织制定IT系统安全要求，并对IT系统规划、建设阶段的安全方案进行评审、提出建议并跟踪落地；
3、负责牵头制定重点系统和关键问题的安全整体解决方案；
4、负责组织安全防护手段和各安全能力平台的需求收集、立项、采购和工程建设工作。

","任职要求:
教育：要求大学本科及本科以上学历，计算机、信息安全等相关专业。
知识：要求熟悉计算机基础理论，熟悉各类安全法律法规、安全管理体系、等级化保护基础理论及应用；熟悉运营商安全管理要求；熟悉IT系统安全解决方案。
技能：具备较强的项目管理能力和组织协调能力，善于沟通和团队协作，熟练掌握office，英语四级以上。
经验：5年以上安全项目研发/管理或安全体系规划/咨询工作经验。
资质：具备CISP、CISSP、CISA以及CCSK等安全类认证优先。"
756,安全工程师,智能化项目经理,8-12k,临沂-兰山区,5-10年-大专-综合布线系统-会议系统-楼宇对讲系统,5-10年-大专-综合布线系统-会议系统-楼宇对讲系统,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,临沂-兰山区,建筑/工程设计-新三板上市-100-499人,"职责描述：
岗位职责：

1. 负责工程项目开工至交工验收全过程的规划、组织与管理（含进场前详细深化设计、需求沟通、劳务招标、项目总预算分析、项目风险及措施、项目实施方案等施工进场前各项准备）。

2. 负责统筹项目实施全过程，对项目“安全、质量、成本、进度、范围、变更、回款、验收、预决算”等进行控制和管理。

3. 协调与业主、甲方、总包、监理、装修等关系，解决工程实施过程中出现的问题。

4. 负责与公司经营部、财务部、预算部、技术部、采购部、法务部等协调及对接项目相关工作事宜。

5. 负责按公司项目管理规程执行并相互监督。

6. 负责主导项目资料编制、竣工验收及审计结算等工作。

7. 完成领导交办的其他工作。



","任职要求：

1. 专科以上学历，五年以上弱电项目实施管理经验，能独立完成800万元以上弱电智能化工程项目的实施管理等工作。能独立完成项目深化设计（如：施工图纸、工程量清单、点表），有实施多个项目的案例；

2. 熟悉智能化弱电各子系统及相关产品，如综合布线、计算机网络、监控系统、报警系统、门禁系统、停车场收费管理系统、楼宇对讲系统、信息发布系统、排队叫号系统、护理呼叫系统、客房控制系统、智能照明系统、楼宇自动化控制系统、智能会议系统、机房工程等系统；

3. 具备丰富的工程项目运作经验，能独立解决施工现场出现的疑难问题或应急事项；

4. 熟悉工程招投标、项目管理等流程，熟悉工程造价；

5. 熟练使用相关专业制图及办公软件，如：AutoCAD、Visio、office等；

6. 具备较强的学习、计划、沟通表达、综合协调能力，团队协作意识高；

7. 能适应出差，有强烈的责任心，工作认真负责。


"
757,安全工程师,财务经理,8-15k,武汉-洪山区,5-10年-本科-财务管理,5-10年-本科-财务管理,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"职责描述：
岗位职责：

1、制定或协助上层执行相关的政策和制度；

2、负责部门的日常管理工作及部门员工的管理、指导、培训及评估；

3、指导并协调财务稽核、审计、会计的工作并监督其执行；

4、制定、维护、改进公司财务管理程序和政策，制定年度、季度财务计划；

5、向公司管理层提供各项财务报告和必要的财务分析；

6、负责组织公司的成本管理工作；

7、进行成本预测、控制、核算、分析和考核，确保公司利润指标的完成；

8、部门间的沟通与协调及领导安排的其它事务。



","岗位要求：

1、本科及以上学历，财经类相关专业背景；

2、五年以上财务相关工作经验，有上市企业财务工作经验者优先；

3、熟悉工程项目施工流程，有项目财务管理经验及熟悉项目进度核算实施细则；

4、具有全面的财务专业知识,熟悉国家会计准则以及相关的财务、税务、审计法规、政策；

5、有过带领团队开展工作的经历，具备一定的管理技能（人员、绩效），能承受较大的工作压力；

6、具备优秀的统计能力和财务分析能力，能够从相关数据中发现和解决问题，能熟练运用Office功能；

7、具备较好的组织协调能力及系统性思维能力，书面及口头表达能力强，具备较好的沟通和推动能力；

8、为人正直、作风严谨、工作细致认真，有较强的工作热情及责任感，具有较强的内驱力和成就动机。





任职要求："
758,安全工程师,驻场运维工程师,5-6k,武汉-洪山区,1-3年-大专-网络设备,1-3年-大专-网络设备,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"岗位职责：
1、参加公司承接的运维服务项目，包括运维服务项目支持及驻场运维服务；
2、按照公司签订的运维服务合同和服务水平承诺提供运维服务；提供运维服务必须遵守公司运维服务管理制度和安全保密管理制度；具有保密意识，能履行保密义务和职责；
3、在业主单位能服从安排，协调处理好双方关系，为公司争取二次销售机会；
4、服从公司统筹安排，能完成领导交代的任务。

","任职要求：
1、具有2年以上政府机关与事业单位驻场运维服务经验；
2、服务态度好，责任心强，没有不良嗜好；
3、熟悉网络设备、网络安全设备、PC机、服务器、打印机、复印机等设备的日常操作、安装部署与维护；
4、熟悉国产化信创台式机、打印机、复印件等设备的日常操作与维护；
5、熟悉视频会议系统、会场设备日常操作与维护；
6、熟悉安全保密要求与行业知识者优先，曾为备案涉密人员者优先。"
759,安全工程师,信息安全项目经理,9-13k,呼和浩特,3-5年-本科-信息安全,3-5年-本科-信息安全,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"职责描述：

1.组织团队开展安全服务项目实施工作，安全服务项目包含渗透测试、安全咨询、代码审计、风险评估、应急响应等；
2.为用户提供相关行业信息安全咨询服务，针对现状差距分析，设计安全解决方案，并协助用户完成整改、通过测评；
3.收集和提炼项目交流或实施过程中的客户需求，辅助产品功能和质量演进，制定项目方案；
4.为用户提供网络、主机、业务系统等相关资产的管理与技术风险评估，并提供整改方案或安全基线设计，协助用户开展安全整改工作；
5.为用户提供安全开发生命周期(SDL)体系咨询服务，针对平台不同业务场景进行威胁分析，设计相应安全机制和技术措施，提供开发安全管理体系规划设计，协助评审和推进工作。

","任职要求：
1.统招本科学历，具有五年以上信息安全服务、安全咨询、安全审计经验，主导开展大型安全服务项目者；
2.具有较强的沟通能力、学习能力、灵活的处事能力、文档编写能力，擅长PPT编写和演示；
3.具有安全服务项目经验，熟悉常见安全服务业务（渗透测试、APP安全测试、风险评估等）；
4.熟悉网络安全、应用安全、APT、DPI、防病毒、日志分析、IDS/IPS等安全产品；
5.熟悉国内外主流信息安全的政策、标准及熟悉安全标准、政策者，大型安全公司、系统集成公司从业经验者。
6.具有项目经理证书及CISSP、CISA、CSSLP、CISP等安全相关资质；"
760,安全工程师,智能化项目经理,8-12k,武汉-洪山区,5-10年-大专-项目管理,5-10年-大专-项目管理,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"岗位职责：
1. 负责工程项目开工至交工验收全过程的规划、组织与管理（含进场前详细深化设计、需求沟通、劳务招标、项目总预算分析、项目风险及措施、项目实施方案等施工进场前各项准备）。
2. 负责统筹项目实施全过程，对项目“安全、质量、成本、进度、范围、变更、回款、验收、预决算”等进行控制和管理。
3. 协调与业主、甲方、总包、监理、装修等关系，解决工程实施过程中出现的问题。
4. 负责与公司经营部、财务部、预算部、技术部、采购部、法务部等协调及对接项目相关工作事宜。
5. 负责按公司项目管理规程执行并相互监督。
6. 负责主导项目资料编制、竣工验收及审计结算等工作。
7. 完成领导交办的其他工作。


","任职要求：
1. 专科以上学历，五年以上弱电项目实施管理经验，能独立完成800万元以上弱电智能化工程项目的实施管理等工作。能独立完成项目深化设计（如：施工图纸、工程量清单、点表），有实施多个项目的案例；
2. 熟悉智能化弱电各子系统及相关产品，如综合布线、计算机网络、监控系统、报警系统、门禁系统、停车场收费管理系统、楼宇对讲系统、信息发布系统、排队叫号系统、护理呼叫系统、客房控制系统、智能照明系统、楼宇自动化控制系统、智能会议系统、机房工程等系统；
3. 具备丰富的工程项目运作经验，能独立解决施工现场出现的疑难问题或应急事项；
4. 熟悉工程招投标、项目管理等流程，熟悉工程造价；
5. 熟练使用相关专业制图及办公软件，如：AutoCAD、Visio、office等；
6. 具备较强的学习、计划、沟通表达、综合协调能力，团队协作意识高；
7. 能适应出差，有强烈的责任心，工作认真负责。"
761,安全工程师,智能化运维工程师,5-7k,武汉-洪山区,1-3年-大专-智能建筑工程-楼宇智能化-安防工程-基础设施-安防系统,1-3年-大专-智能建筑工程-楼宇智能化-安防工程-基础设施-安防系统,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"岗位职责：
1、 负责快速响应服务请求，按标准执行项目售后工作，并对售后服务绩效进行分析、总结；
2、 建立项目售后服务台帐，编制售后服务计划；
3、对工程部在建项目的主要过程进行监督，做好项目内部移交及接收工作；
4、负责对客户进行定期回访，记录设备、系统等运行状态；
5、负责建立与客户有效地沟通机制，获取潜在项目机会；
6、建立售后服务仪器、工具台帐，并对其日常维护、保管、保养等负责。

","任职要求：
1、能吃苦耐劳，有强烈的责任心，工作认真负责；
2、机电、自控、电子类、通信、计算机等专业；
3、年龄22-35周岁，2年以上弱电产品安装、调试、维护经验者优先；
4、沟通、学习及动手能力强。熟悉建筑智能化各子系统（网络工程、门禁系统、综合布线、安防报警系统、BA、会议、护理呼叫、ICU探视、视频监控等系统）；
5、熟练使用相关专业制图及办公软件者优先，如：AutoCAD、office等。"
762,安全工程师,弱电项目-实施工程师,4-6k,武汉-洪山区,1-3年-大专-弱电工程,1-3年-大专-弱电工程,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"职责描述：
1、负责施工现场弱电工程的质量、进度等的监督与控制，组织、协调、监督项目工程施工各个环节中弱电方面的工作；
2、负责解决弱电施工中的技术问题，负责设计变更、签证等相关技术工作；
3、负责弱电工程的竣工验收工作，参与弱电相关设备和材料的验收工作。
","岗位要求：
1、专科以上学历，相关专业毕业，从事弱电等相关经验两年及以上；
2、能吃苦耐劳，适应跟随项目部派驻生活；
3、懂弱电智能化/安防监控/系统集成等；
4、熟悉图纸，根据清单会核价，熟悉签证单变更等流程。



"
763,安全工程师,渗透测试工程师,4-7k,呼和浩特,3-5年-大专-信息安全-数据库-中间件,3-5年-大专-信息安全-数据库-中间件,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"职责描述：
1.渗透测试：对业务系统的APP和Web网站进行渗透测试，协助开发团队修复漏洞；
2.安全运维：协助安全工程师维护WAF、抗DDOS、主机入侵检测HIDS、业务安全风控、安全扫描平台等安全系统。
3.挖掘主机（操作系统）漏洞、数据库、中间件、web应用漏洞及利用，并提出加固建议；
4.负责主机、应用安全检查和渗透测试等工作，并编写报告；
5.进行安全攻防技术研究及跟踪国内外信息安全动态。

","任职要求：
1.具备安全领域三年以上工作经验，计算机、网络、通信等相关专业，能力突出者专业不限；
2.熟悉OWASP TOP10漏洞原理及实践及熟悉Windows、Linux等平台使用和攻击技术；
3.熟练掌握Java、C++、PHP、python等开发语言；
4.熟练应用基本的WEB渗透手法如：sql注入、xss、文件上传、文件包含、命令执行、目录列表等弱点进行渗透测试及恶意代码检测和分析；
5. 熟悉WEB渗透测试的步骤、方法、流程，能够自行进行安全攻防测试，并熟练使用常见的Web应用漏洞测试工具，了解其工作原理；
6. 工作严谨、责任心强，具有良好的团队合作精神和沟通协调能力、较强的领悟、学习能力；
7. 参加过各大院校攻防战队，或参加过各CTF比赛者及在漏洞盒子、补天、乌云、各企业SRC提交过漏洞者优先；
8. 具备高级工程师证书及测评师相关证书者优先。"
764,安全工程师,信息安全工程师,4-6k,呼和浩特,1-3年-本科-信息安全-系统运维,1-3年-本科-信息安全-系统运维,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"职责描述：
1.负责信息系统安全规划、设计、开发及实施；
2.跟踪和分析新的安全漏洞；
3.定期的系统、网络安全风险评估和检测；木马、病毒、入侵、网络攻击等突发安全事件的响应；
4.对研发人员、测试相关人员进行安全规范培训，提升规范的可实施性。

","任职要求：
1.信息安全相关专业，具备两年以上信息安全及相关领域工作经验精通网络安全技术：包括端口、服务漏洞扫描、程序漏洞分析检测、权限管理、入侵和攻击分析追踪、网站渗透、病毒木马防范等；
2.能够对各类操作系统进行安全审计和系统入侵后的日志分析及检测能力；
3.熟悉常见的主机系统和网络的攻击、防御方法、网络渗透技术；
4.了解主流网络安全产品的配置及使用有系统运维经验，了解脚本开发；
5.具备信息安全工程师中、高级证书及CISP等信息安全相关证书者优先。
注：无相关经验请勿投递"
765,安全工程师,网络安全售前,5-8k,呼和浩特,1-3年-大专,1-3年-大专,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"职责描述：
负责区域售前技术支持工作，主要工作内容如下： 
1、负责公司产品及服务的售前支持工作，进行各类产品及服务方案的策划、咨询、讲解、编写等工作；
2、规划和整理售前技术文档和技术方案；
3、收集整理客户资料，挖掘用户需求；

","任职要求：
1.大专以上学历，计算机相关专业（能力突出者学历和专业不限）；
2. 1年以上信息安全领域工作经验，需要具有安全系统集成项目规划、实施经验；
3. 具有政府、公安、央企、教育等行业的业务背景知识，理解客户的主要业务流程和核心业务；
4、具备良好的文字呈现能力，优秀的沟通能力和出色的演讲能力； 
5、熟悉政府采购招标流程；
6. 熟悉安全协议、网络安全体系架构、安全技术和应用，熟练配置管理主流信息安全产品（web安全产品、数据安全产品、云安全产品、大数据安全产品等）；
7、具备大型项目管理经验、CISA、CISP、CISSP、PMP等专业资质证书者优先。"
766,安全工程师,运维工程师,4-6k,呼和浩特,1-3年-大专-linux-mysql-windows-信息安全-安全运维,1-3年-大专-linux-mysql-windows-信息安全-安全运维,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"岗位职责：
1、协助完成IT系统基础架构的设计规划；  
2、负责系统硬件架构(服务器以及附属设备)的实施部署工作；  
3、负责Windows、Linux以及Unix服务器系统的日常运维工作；  
4、负责数据库(包括但不仅限于Oracle、MS SQL Server)的日常运维；  
5、  负责备份系统的日常维护。
","岗位要求：
1、统招本科及以上学历，计算机及相关专业，1年以上的系统运维经验；
2、了解网络安全及相关服务器、安全设备的配置；
3、熟练掌握Windows、Unix以及Linux操作系统的安装、操作和维护；  
4、有主流大型数据库的实际维护经验；  
5、有相关工作经验者优先；
6、有夜班，能接受者可投递简历。
"
767,安全工程师,安全运维工程师,3-5k,呼和浩特,一年以下-大专-linux-系统运维-漏洞研判-配置核查,一年以下-大专-linux-系统运维-漏洞研判-配置核查,内蒙古网信信息安全服务有限公司,IT服务-融资未公开-1-49人,呼和浩特,IT服务-融资未公开-1-49人,"职责描述：

1、协助完成IT系统基础架构的设计规划； 2、负责漏洞研判； 3、负责Windows、Linux以及Unix服务器系统的日常运维工作； 4、负责网站监测、网站安全测试； 5、服务器安全加固、调整策略、漏洞扫描、配置核查等工作。


","任职要求：
 1、统招本科及以上学历，计算机及相关专业，1年以上的系统运维经验； 2、了解网络安全及相关服务器、安全设备的配置； 3、熟练掌握Windows、Unix以及Linux操作系统的安装、操作和维护； 4、有主流大型数据库的实际维护经验； 5、有相关工作经验者优先； 6、有夜班，能接受者可投递简历"
768,安全工程师,行政前台,3-5k,武汉-洪山区,经验不限-大专-行政前台/接待,经验不限-大专-行政前台/接待,武汉网信安全技术股份有限公司,建筑/工程设计-新三板上市-100-499人,武汉-洪山区,建筑/工程设计-新三板上市-100-499人,"岗位职责：
1.负责前台接待及办公区域环境的日常维护；
2.负责公司会议室、接待室的使用预约、管理工作；
3.负责员工考勤信息管理；
4.负责招待用品、办公用品的管理；
5.完成上级领导交代的其他任务。

","任职要求：
1.年龄20-30周岁，163cm以上，大专以上学历；
2.做事认真负责；
3.熟练运用Office系列软件，具良好的沟通表达能力、协调能力；
4.具备良好的形象素质及商务礼仪接待能力。



"
769,安全工程师,网信安全审计岗(000999),20-30k·14薪,北京-西城区,1-3年-统招本科-网络信息安全,1-3年-统招本科-网络信息安全,中移信息技术有限公司,IT服务-2000-5000人,北京-西城区,IT服务-2000-5000人,"岗位职责:
1.构建基于威胁情况、安全漏洞、安全日志等数据的精准化，可扩展态势感知模型，有效支撑网络与信息安全运营；
2.将业内先进算法模型应用到海量的安全数据中，建立完善的风险识别预测模型体系，提高整体技术创新能力和安全风险识别预测水平；
3.基于对安全数据深度分析、挖掘，及时识别总结有价值的未知威胁信息，不限于技术性攻击、安全漏洞、用户异常行为等，为安全管理决策提供数据支持；
4.持续优化改进模型、应用方案、协作流程等各项工作。
","任职资格:
1.数学、统计、计算机及相关专业，全日制大学本科及以上学历，英语CET4以上，具有较好的英文读写能力；
2.两年以上大数据分析或数据挖掘相关工作经验，精通Python、R等语言，熟悉Linux操作系统，熟悉Shell脚本，有实际项目经验，电信领域相关工作经验优先；
3.熟练使用一种或几种主流数据库：Hbase、Oracle、Mysql、DB2、SQLServer等；
4.熟练使用以下一种或多种数据分析工具，如SPSS、SAS、Excel等；
5.敏锐的业务数据嗅觉，扎实的建模技能，良好的数据分析及解决问题的能力，良好的软件开发设计基础；
6.责任意识强，积极主动，具有良好的沟通协作能力；
7.了解常见网络安全攻击手法和防护技术，具备CIW、CISA、CISSP、CISP、ISO27001认证优先。"
770,安全工程师,网信安全运营岗(001085),20-30k·14薪,北京-西城区,1-3年-统招本科-网络安全运维-数据安全-DBA-配置管理-容器,1-3年-统招本科-网络安全运维-数据安全-DBA-配置管理-容器,中移信息技术有限公司,IT服务-2000-5000人,北京-西城区,IT服务-2000-5000人,"岗位职责:
1.参与公司日常安全运营体系、平台及制度规划及建设工作，确保日常运营工作正常流转；
2.根据公司安全运营制度及流程，开展各类安全运营工作如资产安全管理工作、帐号安全管理、合作伙伴安全管理、数据安全管理工作等；
3.落实开展上级部门组织的安全运营体系实施检查，完成相关文件编写，并督促公司及部门进行整改，对问题进行跟踪及复核；
4.进行全网、公司安全运营工作的质量管理、考核运营、分析总结等工作。
","任职资格:
教育：
全日制大学本科及以上学历，计算机、通信等相关专业。
知识：
1.具备主机、数据库、中间件、容器等基本知识，熟悉常用配置和管理技能；
2.具备安全等级保护、安全合规、安全三同步、安全应急等安全管理知识及能力；
3.了解常见的网络安全攻击方式及防护技术；
4.对行业安全运营体系的建立与运行查检具备一定经验，具备CISP/CISA/CISSP/ISO27001等认证优先。
技能素质：
学习能力强，善于沟通和团队协作，有高度的责任心和敬业精神；
经验：
具有2年及以上网络安全相关工作经验。
党员优先考虑。"
