序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
485,算法工程师,电控软件工程师+电机控制算法.,15-30k·13薪,深圳-坪山区,经验不限-本科-foc-电机控制算法-C/C++-DSP开发-无位置传感器-电机参数辩识,经验不限-本科-foc-电机控制算法-C/C++-DSP开发-无位置传感器-电机参数辩识,比亚迪汽车工业有限公司,汽车零部件及配件-战略投资-10000人以上,深圳-坪山区,汽车零部件及配件-战略投资-10000人以上,,
486,算法工程师,电机控制算法工程师,15-25k,深圳-坪山区,经验不限-本科-Simulink-永磁同步电机-C语言,经验不限-本科-Simulink-永磁同步电机-C语言,比亚迪汽车工业有限公司,汽车零部件及配件-战略投资-10000人以上,深圳-坪山区,汽车零部件及配件-战略投资-10000人以上,,
487,算法工程师,控制算法软件工程师,20-40k·13薪,上海-嘉定区,3-5年-统招本科-控制算法-算法开发-算法设计,3-5年-统招本科-控制算法-算法开发-算法设计,NIO蔚来,新能源汽车-港股上市-10000人以上,上海-嘉定区,新能源汽车-港股上市-10000人以上,,
488,算法工程师,车辆运动控制算法工程师,25-40k·15薪,上海-嘉定区,1-3年-硕士-控制算法-算法开发-跟踪算法-自动驾驶-算法研究,1-3年-硕士-控制算法-算法开发-跟踪算法-自动驾驶-算法研究,砺群科技,电子/半导体/集成电路-天使轮-1-49人,上海-嘉定区,电子/半导体/集成电路-天使轮-1-49人,"岗位主要职责
1. 负责智能汽车底盘相关控制算法开发与仿真验证，包括三轴六向运动控制以及集成控制算法等；
2. 配合其他算法工程师共同完成各种底盘控制算法的设计与实现；
3. 支持车辆运动控制算法在嵌入式平台上的实现，以及与EE架构软件的集成；
4. 配合EE架构工程师和测试工程师对所设计的算法进行验证、测试与调试；
5. 持续跟踪最新车辆运动控制算法进展，并对当前控制算法进行优化迭代。

","任职资格
1.国内双一流高校或专业，自动控制、车辆工程、信号处理、计算机类相关专业硕士以上学历；
2.具有两年以上控制类算法开发经验，熟练掌握Matlab, Python, C/C++等编程语言，熟悉Matlab仿真系统；
3.深入理解现代控制理论和智能控制相关算法理论与基本应用场景；
4.理解车辆运动控制相关的动力学与运动学模型，具有根据实际场景进行系统建模的能力；
5.理解车辆运动控制算法的计算过程与资源需求，特别是在线计算资源需求，支持算法的硬件实现；
6.具有积极主动的工作态度，以及良好的协作精神，能适应创业公司的环境与文化；

加分项:
1.具有自动驾驶规划与控制算法，特别是智能底盘控制算法开发经验
2.具有嵌入式系统或软件开发经验
3.具有控制相关理论与算法研究与论文发表经验
"
489,算法工程师,电机控制算法工程师,20-30k·14薪,北京-昌平区,3-5年-本科,3-5年-本科,欧立腾(北京)技术咨询有限公司上海分公司,专业技术服务-1000-2000人,北京-昌平区,专业技术服务-1000-2000人,"岗位目的
●进行电力电子装置PWM控制算法研究；
●矢量控制算法、直接转矩控制算法等电机控制相关的研究工作；
●控制算法对负载和电网的影响；
●针对不同拓扑结构的控制算法的研究；
●电力电子装置的保护功能算法研究。

工作职责
●进行电力电子装置控制算法的理论研究和仿真模型的建立；
●控制软件的编程，并编写相关文档；
●控制算法的测试；偏向算法研究
●电机变频控制系统和相关装置样机的现场调试；
●电机变频控制系统的现场疑难问题处理。

","任职要求：
本科及以上学历，电气工程、自动化、电机、电力电子等 ，3年以上相关工作经验
精通交流电机变频控制技术
精通PWM控制算法、矢量控制或直接转矩控制算法
熟悉电力电子装置硬件系统；
熟练使用仿真软件；
能够进行C语言编程。

"
490,算法工程师,软件工程师,薪资面议,武汉-汉阳区,3-5年-统招本科-C/C++-C语言,3-5年-统招本科-C/C++-C语言,曼德电子电器有限公司,汽车零部件及配件-10000人以上,武汉-汉阳区,汽车零部件及配件-10000人以上,"岗位职责：
1.负责顾客对接，软件相关资料整理以及架构、详设定义；
2.负责PTC产品控制开发，进行软件代码实现；
3.与硬件进行联调，实现电气控制满足技术要求；
4.设计开发控制策略和算法；
5.进行软件设计文件的编制，静态代码测试，并根据产品有效性测试和单元测试进行代码修正。
","岗位要求：
1.具有3年以上控制软件开发经验；
2.根据设计和需求文档，可完成基础软件、代码编写调试验证及维护等 ；
3.精通C语言，了解和使用过CAN/LIN总线，熟悉Freescale，熟练掌握Vector开发及标定工具；
4.熟悉ASPICE或者CMMI，有AUTOSAR开发经验者优先；
5.英语可作为工作语言，具有较好的沟通.协调能力。
"
491,算法工程师,主任控制算法工程师,20-40k·20薪,上海-闵行区,5-10年-硕士-需求分析-控制算法-并网控制-拓扑研究-环路设计-稳定性分析-系统设计-先进控制-需求挖掘,5-10年-硕士-需求分析-控制算法-并网控制-拓扑研究-环路设计-稳定性分析-系统设计-先进控制-需求挖掘,思源电气,机械/设备-已上市-2000-5000人,上海-闵行区,机械/设备-已上市-2000-5000人,"职责描述：
1、总体主责电力电子产品（储能PCS、双向变流器、DCDC电源、SVG/STATCOM/APF）系统拓扑、控制策略及控制算法相关需求分析、需求设计、方案设计，保证控制类相关软硬件的技术及平台前瞻性，对控制算法相关的成本、质量、技术竞争力负责；
2、主责复杂并网逆变器阻抗重塑、构网控制等相关策略开发；主责变流器/逆变器/变换器及并网系统等新型电网难点、痛点问题及需求挖掘与分析，研究新型控制策略及方法，完成可研及产品控制算法关键需求定义；
3、主责审核各类控制相关可研、概念、系统、概要、详细设计方案。负责指导并审核变流器/逆变器/变换器及并网系统常规控制环路的设计及验证，诸如弱电网、谐波、电压及频率波动、不平衡及闪变等各类应用场景下锁相环、功率/电压/电流环路、前馈补偿等并网控制算法开发与验证；
3、主责产品系统、拓扑、软件等控制算法相关的重大问题分析解决与持续改进；
4、参与产品开发、验证平台完善；参与产品开发及验证流程及规范完善；参与开发团队梯队建设，参与开发团队管理及考核评价；

","任职要求：
电力电子或电力传动或相近专业，具备5-10年电力电子产品控制算法、控制策略、控制软件开发经验，具备电控、电源、UPS、变频、储能、无功补偿等领域某产品0-1开发及量产经验，深刻理解电力电子产品关键控制算法，熟悉行业标杆的控制算法及软件平台发展方向及趋势；

学历：本科及以上
专业知识技能：扎实的电力电子/自动化控制等领域基础理论，理解电力电子设备系统与拓扑、控制策略及算法、控制及保护软件等专业关键技术，了解电力电子行业主流产品、关键技术。熟悉电力电子产品开发流程，熟悉常见嵌入式开发平台及工具，熟悉Matlab，mathcad，RTLAB，RTDS，typhoon中某一种工具，理解电力电子产品设计及验证工具及方法。

能力素质：具有系统性、结构化思维能力，心态开放，乐于接受挑战，良好的沟通和团队协作能力，有一定的团队及项目管理能力。"
492,算法工程师,主任控制算法工程师,20-40k·20薪,南京-雨花台区,5-10年-硕士-需求分析-控制算法-并网控制-拓扑研究-环路设计-稳定性分析-系统设计-先进控制-需求挖掘,5-10年-硕士-需求分析-控制算法-并网控制-拓扑研究-环路设计-稳定性分析-系统设计-先进控制-需求挖掘,思源电气,机械/设备-已上市-2000-5000人,南京-雨花台区,机械/设备-已上市-2000-5000人,"职责描述：
1、总体主责电力电子产品（储能PCS、双向变流器、DCDC电源、SVG/STATCOM/APF）系统拓扑、控制策略及控制算法相关需求分析、需求设计、方案设计，保证控制类相关软硬件的技术及平台前瞻性，对控制算法相关的成本、质量、技术竞争力负责；
2、主责复杂并网逆变器阻抗重塑、构网控制等相关策略开发；主责变流器/逆变器/变换器及并网系统等新型电网难点、痛点问题及需求挖掘与分析，研究新型控制策略及方法，完成可研及产品控制算法关键需求定义；
3、主责审核各类控制相关可研、概念、系统、概要、详细设计方案。负责指导并审核变流器/逆变器/变换器及并网系统常规控制环路的设计及验证，诸如弱电网、谐波、电压及频率波动、不平衡及闪变等各类应用场景下锁相环、功率/电压/电流环路、前馈补偿等并网控制算法开发与验证；
3、主责产品系统、拓扑、软件等控制算法相关的重大问题分析解决与持续改进；
4、参与产品开发、验证平台完善；参与产品开发及验证流程及规范完善；参与开发团队梯队建设，参与开发团队管理及考核评价；

","任职要求：
电力电子或电力传动或相近专业，具备5-10年电力电子产品控制算法、控制策略、控制软件开发经验，具备电控、电源、UPS、变频、储能、无功补偿等领域某产品0-1开发及量产经验，深刻理解电力电子产品关键控制算法，熟悉行业标杆的控制算法及软件平台发展方向及趋势；

学历：本科及以上
专业知识技能：扎实的电力电子/自动化控制等领域基础理论，理解电力电子设备系统与拓扑、控制策略及算法、控制及保护软件等专业关键技术，了解电力电子行业主流产品、关键技术。熟悉电力电子产品开发流程，熟悉常见嵌入式开发平台及工具，熟悉Matlab，mathcad，RTLAB，RTDS，typhoon中某一种工具，理解电力电子产品设计及验证工具及方法。

能力素质：具有系统性、结构化思维能力，心态开放，乐于接受挑战，良好的沟通和团队协作能力，有一定的团队及项目管理能力。"
493,算法工程师,电机控制算法工程师,25-40k,绍兴,5-10年-硕士,5-10年-硕士,卧龙集团,电气机械/器材-10000人以上,绍兴,电气机械/器材-10000人以上,"职责描述：
1、负责无刷电机控制器研发工作，主要涉及电机控制算法、控制策略、软件开发等；
2、参与电机控制器软件的构建，软件平台实现以及优化升级；
3、熟悉电机控制器的控制算法仿真，模拟以及软件的实现；
4、参与电机控制的系统需求分析和电机控制策略及算法的设计与开发 ；
5、对电机控制器的策略控制，电机控制器测试等有较深的理解，可制定电机控制系统规范；

","任职要求：
熟悉电机控制算法，熟悉使用C/C++语言编程，有用DSP或者ARM、C8051等嵌入式软件开发经验；
精通无刷电机驱动或永磁同步电机的控制算法实现，拥有矢量控制、SVPWM，FOC等控制算法开发技术及项目经验；
熟悉MTPA，死区补偿、过调制技术、弱磁控制算法、精通各种类型无传感控制算法，熟悉脉冲注入法，高频注入法等电机转子初始位置识别方法
"
494,算法工程师,电机控制算法工程师,25-50k·14薪,上海-长宁区,3-5年-统招本科,3-5年-统招本科,某上海世界500强专业服务公司,专业技术服务-融资未公开-10000人以上,上海-长宁区,专业技术服务-融资未公开-10000人以上,"主要工作内容:
根据公司制定的产品要求以及客户要求，按照部门软件开发流程，开发符合功能安全要求的汽车以及摩托车相关的底盘控制算法软件。
职责:
1.	负责电子机械制动系统的电机需求分析；
2.	负责电机的控制算法的建模及代码生成、调试和维护；
3.	负责电机的故障诊断及功能失效后处理设计；
4.	参与相关功能开发；
5.	负责电机控制算法的单元测试：单元测试用例及测试报告编制； 
6.	负责电机控制算法的台架测试及实车测试标定，以及相关问题的分析和解决；
7.	负责软件开发中相关设计文档的编制；
8.	参与团队中其他模块的开发工作；
9.	上级安排的其他工作事项；
权限:
1、	工作职责内的相关软件代码管理权；
2、	工作职责内的知情权和建议权；
3、	其他工作职责内的建议权；
","任职要求:
1)	教育及经验要求
a)	教育背景：车辆工程、机电一体化、自动控制或计算机科学与工程等专业，学历本科或以上学历；
b)	工作经验：至少3年以上汽车电动助力制动系统（Ebooster、EHB、EMB等）电机控制算法的开发工作经历；
2)	资格能力要求 
a)	专业技能：熟悉永磁同步电机的控制算法、故障诊断算法等相关算法；
b)	熟悉电机供应商及内部电机开发相关的控制与验证工作；
c)	具备信号处理/策略开发/控制算法应用等相关工作经验；
d)	熟悉快速原型以及硬件在环仿真技术，有Dspace工具链使用经验的为佳；
e)	熟悉 MBD软件开发流程，熟练使用ASCET/Simulink/Casim等建模仿真软件；
f)	熟练使用INCA/CANalyzer/CANoe/CANape等数据采集及标定软件；
g)	有知名公司底盘工作经验者优先；
主要考核指标项目:
1、	相关模型的质量（简洁、规范以及注释等方面）；
2、	相关模型测试的质量；
3、	相关功能测试的质量；
4、	相关技术文档的编写质量；
5、	提交的工作总结及开发计划；
6、	团队合作能力及工作的主观能动性；
7、	其他。
"
495,算法工程师,智能决策算法岗,22-45k,北京-丰台区,3-5年-本科-算法设计-算法开发-算法优化-算法识别,3-5年-本科-算法设计-算法开发-算法优化-算法识别,航天江南(北京)创新技术研究院有限公司,机械/设备-50-99人,北京-丰台区,机械/设备-50-99人,"职责描述：

1.人工智能在武器装备领域中的应用研究；
2.智能探测、识别、控制、决策算法研究；
人工智能前沿技术研究。

","任职要求：
1.全日制大学硕士及以上学历，控制科学与工程、人工智能与大数据、自动化、计算机等相关专业；
2.具有良好的团队合作和沟通能力，具备独立解决问题的能力；
3. 具有相关工作经验者优先。"
496,算法工程师,电机控制算法工程师,18-35k·13薪,上海,3-5年-本科,3-5年-本科,某知名公司,人工智能-100-499人,上海,人工智能-100-499人,"根据公司制定的产品要求以及客户要求，按照部门软件开发流程，开发符合功能安全要求的汽车以及摩托车相关的底盘控制算法软件。

职责:

1. 负责电子机械制动系统的电机需求分析；

2. 负责电机的控制算法的建模及代码生成、调试和维护；

3. 负责电机的故障诊断及功能失效后处理设计；

4. 参与相关功能开发；

5. 负责电机控制算法的单元测试：单元测试用例及测试报告编制；

6. 负责电机控制算法的台架测试及实车测试标定，以及相关问题的分析和解决；

7. 负责软件开发中相关设计文档的编制；

8. 参与团队中其他模块的开发工作；

9. 上级安排的其他工作事项；

","任职要求:

1) 教育及经验要求

a) 教育背景：车辆工程、机电一体化、自动控制或计算机科学与工程等专业，学历本科或以上学历；

b) 工作经验：至少3年以上汽车电动助力制动系统（Ebooster、EHB、EMB等）电机控制算法的开发工作经历；

2) 资格能力要求

a) 专业技能：熟悉永磁同步电机的控制算法、故障诊断算法等相关算法；

b) 熟悉电机供应商及内部电机开发相关的控制与验证工作；

c) 具备信号处理/策略开发/控制算法应用等相关工作经验；

d) 熟悉快速原型以及硬件在环仿真技术，有Dspace工具链使用经验的为佳；

e) 熟悉 MBD软件开发流程，熟练使用ASCET/Simulink/Casim等建模仿真软件；

f) 熟练使用INCA/CANalyzer/CANoe/CANape等数据采集及标定软件；

g) 有知名公司底盘工作经验者优先；"
497,算法工程师,高级电机控制算法工程师,35-55k,苏州-工业园区,5-10年-硕士,5-10年-硕士,上海琪埔维半导体有限公司,电子/半导体/集成电路-A轮-50-99人,苏州-工业园区,电子/半导体/集成电路-A轮-50-99人,"职位需求：
一、电机控制算法开发：
1、负责三相永磁同步电机、三相感应电机及三相直流无刷电机的基础控制算法的设计开发；
2、负责逆变PWM或SVPWM技术的持续改进优化；
3、负责PI自控技术的持续改进优化；
4、负责控制器电机控制算法模块的封装及优化升级；
5、负责智能化控制算法的创新、参数自适应算法、汽车电机控制算法的开发及应用实现。
二、系统仿真分析：
6、负责利用MATLAB软件进行控制器和永磁同步电机控制器的系统或核心算法建模和仿真。
7、负责电机控制算法模块建模规范或标准的建设及维护工作。
三、软件开发工作：
8、根据实际项目需求，开展电机控制算法设计和测试工作；
9、负责书写技术评估报告和设计方案以及编写软件文档。

","任职要求：
1、硕士及以上学位、5年以上电机控制行业或相关经验，具备运行电动机或发电机的相关工作经验或有变频器、逆变器、MOSFET和IGBT等相关控制器软件开发经验的优先；
2、精通感应或同步电机FOC算法、弱磁策略、PWM调制技术及PID自控算法，数字PWM逆变算法等；
3、掌握感应和同步电机数学模型，能够熟练应用，具有相关建模仿真分析软件的经验，能熟练运用MATLAB进行数据计算和系统仿真；
4、熟悉微处理器的嵌入式软件开发经验；具有汽车电子部件的研发经验者优先；
5、掌握MTPA电流控制策略，熟悉FW,MTPV电流控制策略；
6、掌握五段式、七段式PWM控制策略和应用经验，掌握变频控制技术；
7、掌握PID控制方法，并有一定的PI参数调节经验，熟悉参数自适应算法；
8、可应用Lab-View或其他同类软件设计上位机对电机驱动系统进行验证测试。

"
498,算法工程师,电机控制算法工程师,20-35k·15薪,苏州,3-5年-本科-电机-嵌入式-电机控制算法-电控,3-5年-本科-电机-嵌入式-电机控制算法-电控,某苏州大型新能源公司,新能源-战略融资-1000-2000人,苏州,新能源-战略融资-1000-2000人,"岗位名称：电机控制算法工程师岗位关键词：岗位职责：
1. 负责永磁同步电机控制算法的开发，完成所需的功能设计、算法开发、模型仿真、软件编写、调试等工作；
2. 参与电机控制器的整体方案设计及软件构架设计；
3. 协助测试工程师制定测试计划及测试说明文档，并完成测试工作；
4. 解决在产品测试、生产、使用中反馈的各种问题，并进行总结和改进。
","任职要求：
1.电气工程和自动化专业，硕士及以上学历；
2.掌握永磁同步电机磁场定向控制、SVPWM、死区补偿、过调控等方法，能够进行速度环、电流环PID控制软件调试与参数整定；
3.熟练使用MATLAB/Simulink工具进行控制算法的建模及仿真；
4.具有良好的电机控制理论知识，精通电机控制器算法，如FOC、DTC、MPC、MTPA、Sensorless等,有永磁同步电机无位置传感器控制经验者优先；
5.熟练掌握C语言进行电机控制算法开发工作；
6.具有较强的分析、解决问题能力，工作主动性强，有强烈的团队合作意识，抗压能力强；
7.有项目经验的应届毕业生欢迎投递。
￥
5
百度文库VIP限时优惠现在开通,立享6亿+VIP内容
立即获取
成都电气机械和器材行业电机控制算法工程师岗位介绍JD模板
燕子坞资料
岗位名称：电机控制算法工程师
岗位关键词：
岗位职责：
1. 负责永磁同步电机控制算法的开发，完成所需的功能设计、算法开发、模型仿真、软件编写、调试等工作；
2. 参与电机控制器的整体方案设计及软件构架设计；
3. 协助测试工程师制定测试计划及测试说明文档，并完成测试工作；
4. 解决在产品测试、生产、使用中反馈的各种问题，并进行总结和改进。
"
499,算法工程师,嵌入式软件设计工程师,15-30k·15薪,武汉-汉阳区,1-3年-统招本科-设计开发-试验测试-软件开发-算法开发-同步电机-发电机-电机,1-3年-统招本科-设计开发-试验测试-软件开发-算法开发-同步电机-发电机-电机,曼德电子电器有限公司,汽车零部件及配件-10000人以上,武汉-汉阳区,汽车零部件及配件-10000人以上,"岗位职责：
1.负责电子水泵水阀产品控制开发，进行软件代码实现；    
2.与硬件进行联调，实现电气控制满足技术要求；      
3.设计开发控制策略和算法；      
4.进行软件设计文件的编制，静态代码测试，并根据产品有效性测试和单元测试进行代码修正。
","岗位要求：
1.熟悉C/C++语言，具备1年以上的MCU/ARM/DSP等平台的永磁同步电机软件开发经历；
2.掌握SVPWM、FOC和位置观测器的基本原理和调试方法；
3.具有扎实的电路和电子基础知识，能独立解读和分析电路问题；
4.具有良好的沟通和协调能力，配合其他人员完成项目开发；
5.英语可作为工作语言，具有较好的沟通协调能力。
"
500,算法工程师,电机控制算法高级软件工程师,20-40k·13薪,上海-浦东新区,3-5年-大专,3-5年-大专,浙江长江汽车电子有限公司,汽车零部件及配件-2000-5000人,上海-浦东新区,汽车零部件及配件-2000-5000人,"职位描述：
1、负责无传感器BLDC/PMSM电机控制算法仿真设计及实现；
2、电机控制算法代码和诊断代码的编写和测试；
3、电机控制器台架试验及参数标定；
4、负责项目运行过程中项目维护、问题跟踪及解决；
5、设计文档及测试文档撰写；

","任职要求：
1.本科以上学历，自动化、控制工程、电力电子相关专业；
2.具备2年以上永磁同步电机控制算法开发经验；
3.熟悉BLDC/PMSM电机结构、原理、数学模型、特性及控制算法;
4.有扎实的电力电子技术基础，自动控制理论基础；
5.熟悉嵌入式软件开发流程，能熟练地运用C语言开发控制算法，能用Matlab/Simulink进行控制算法仿真；
6.熟悉BLDC/PMSM无传感器控制算法最佳；
7.较强的逻辑分析和推理能力，工作积极主动服从管理，责任心强，具有良好的团队精神和抗压能力；"
501,算法工程师,电机控制算法工程师,11-22k,深圳-坪山区,经验不限-本科-电机控制器-Simulink,经验不限-本科-电机控制器-Simulink,比亚迪汽车工业有限公司,汽车零部件及配件-战略投资-10000人以上,深圳-坪山区,汽车零部件及配件-战略投资-10000人以上,"1.负责电机控制算法的仿真分析与评审工作；
2．负责电机控制算法的MBD建模与代码生成实现；
3．负责电机控制算法的FMEA分析与问题跟踪关闭；
4．负责电机控制算法软件的测试用例开发；
5．负责测试用例执行、测试结果分析与问题解决；
6．负责电机控制算法相关的能力建设和流程建设。
","任职要求：
1．精通建模仿真与代码生成；
2.  精通PMSM电机控制算法；
3.  熟悉MAAB规范；
4.  熟悉经典、现代控制理论及其应用；
5．熟悉ISO26262软件流程；
6.  具有独立完成MBD电机控制算法开发能力，有项目经验者优先；
7.   新能源主机厂零部件自主研发或者Tier1行业背景者优先。"
502,算法工程师,无人车/机器人控制算法研发工程师,20-35k,北京-海淀区,3-5年-本科-控制算法-LQR-定位算法-算法开发,3-5年-本科-控制算法-LQR-定位算法-算法开发,北京中科智鹏,互联网-战略投资-1-49人,北京-海淀区,互联网-战略投资-1-49人,"岗位职责：
1、	负责第三方电驱线控底盘的联试与适配，并承担第三方的技术对接工作，包括但不限于接口协议、底盘模型资料等。
2、	承担精准循迹控制算法选型设计论证及代码实现工作，完成与上层路径规划模块的对接与集成，并根据线控底盘的技术指标/动力学模型和现场路况，持续优化循迹精度。
3、	根据现场环境，进行上层路径规划或避障运动规划算法与组合定位算法的优化调整与改进。
4、	完成循迹控制算法的需求规格说明、开发设计、用户手册等技术文档编制。
5、	完成线控底盘的用户演示、现场环境测试和性能验证等技术支撑工作。
","任职资格：
1、	自动控制、计算机或电子信息等相关专业（国家统招）本科及本科以上学历。
2、	精通C/C++语言，具有3~5年在实时嵌入式Linux、ROS或ROS2操作系统上开发室外型机器人等无人运动平台控制算法经验，具有ROS2操作系统上循迹控制算法开发经验者优先。
3、	熟悉Autoware或Apollo等开源框架，在某一个开源框架针对某一（基于阿克曼转向机构）线控底盘进行过控制算法适配或定制开发工作者优先。
4、	熟悉阿克曼转向机构的电驱线控底盘基本构成，掌握PID、LQR或Stanley控制算法原理，熟悉MPC控制算法或参与无人运动平台或滑板底盘整体研发过程者优先。"
503,算法工程师,高级控制算法工程师,20-35k·16薪,南京-雨花台区,3-5年-硕士-需求分析-控制算法-算法设计-并网控制-拓扑研究-自动控制-环路设计-稳定性分析,3-5年-硕士-需求分析-控制算法-算法设计-并网控制-拓扑研究-自动控制-环路设计-稳定性分析,思源电气,机械/设备-已上市-2000-5000人,南京-雨花台区,机械/设备-已上市-2000-5000人,"职责描述：
1、总体主责电力电子产品（储能PCS、双向变流器、DCDC电源、SVG/STATCOM/APF）系统拓扑、控制策略及控制算法相关需求分析、需求设计、方案设计，指导方案编码等实施、数字仿真/半实物/实物验证，完成方案设计闭环；
2、主责变流器/逆变器/变换器及并网系统常规控制环路的设计及验证，诸如弱电网、谐波、电压及频率波动、不平衡及闪变等各类应用场景下锁相环、功率/电压/电流环路、前馈补偿等并网控制算法开发与验证；参与复杂并网逆变器阻抗重塑、构网控制等相关策略开发；
3、主责产品系统、拓扑、软件等控制算法相关的难点问题分析解决与持续改进；负责制定、实施与验证系统相关的改进技术方案；
4、参与产品开发、验证平台完善；参与产品开发及验证流程及规范完善；

","任职要求：
电力电子或电力传动或相近专业，具备3-5年电力电子产品控制算法、控制策略、控制软件开发经验，具备电控、电源、UPS、变频、储能、无功补偿等领域某产品开发及量产经验，了解电力电子产品关键控制算法，理解行业标杆的控制算法及软件平台发展方向及趋势；

学历：本科及以上
专业知识技能：扎实的电力电子/自动化控制等领域基础理论，理解电力电子设备系统与拓扑、控制策略及算法、控制及保护软件等专业关键技术，了解电力电子行业主流产品、关键技术。熟悉电力电子产品开发流程，熟悉常见嵌入式开发平台及工具，熟悉Matlab，mathcad，RTLAB，RTDS，typhoon中某一种工具，理解电力电子产品设计及验证工具及方法。

能力素质：有一定系统性逻辑思维能力，心态开放，乐于接受挑战，良好的沟通和团队协作能力，有一定的团队及项目管理能力。"
504,算法工程师,高级控制算法工程师,20-35k·16薪,上海-闵行区,3-5年-硕士-需求分析-控制算法-算法设计-并网控制-拓扑研究-自动控制-环路设计-稳定性分析,3-5年-硕士-需求分析-控制算法-算法设计-并网控制-拓扑研究-自动控制-环路设计-稳定性分析,思源电气,机械/设备-已上市-2000-5000人,上海-闵行区,机械/设备-已上市-2000-5000人,"职责描述：
1、总体主责电力电子产品（储能PCS、双向变流器、DCDC电源、SVG/STATCOM/APF）系统拓扑、控制策略及控制算法相关需求分析、需求设计、方案设计，指导方案编码等实施、数字仿真/半实物/实物验证，完成方案设计闭环；
2、主责变流器/逆变器/变换器及并网系统常规控制环路的设计及验证，诸如弱电网、谐波、电压及频率波动、不平衡及闪变等各类应用场景下锁相环、功率/电压/电流环路、前馈补偿等并网控制算法开发与验证；参与复杂并网逆变器阻抗重塑、构网控制等相关策略开发；
3、主责产品系统、拓扑、软件等控制算法相关的难点问题分析解决与持续改进；负责制定、实施与验证系统相关的改进技术方案；
4、参与产品开发、验证平台完善；参与产品开发及验证流程及规范完善；

","任职要求：
电力电子或电力传动或相近专业，具备3-5年电力电子产品控制算法、控制策略、控制软件开发经验，具备电控、电源、UPS、变频、储能、无功补偿等领域某产品开发及量产经验，了解电力电子产品关键控制算法，理解行业标杆的控制算法及软件平台发展方向及趋势；

学历：本科及以上
专业知识技能：扎实的电力电子/自动化控制等领域基础理论，理解电力电子设备系统与拓扑、控制策略及算法、控制及保护软件等专业关键技术，了解电力电子行业主流产品、关键技术。熟悉电力电子产品开发流程，熟悉常见嵌入式开发平台及工具，熟悉Matlab，mathcad，RTLAB，RTDS，typhoon中某一种工具，理解电力电子产品设计及验证工具及方法。

能力素质：有一定系统性逻辑思维能力，心态开放，乐于接受挑战，良好的沟通和团队协作能力，有一定的团队及项目管理能力。"
505,算法工程师,高级软件工程师（电力电子控制算法）,35-65k,上海,5-10年-统招本科-控制算法-算法开发-Matlab,5-10年-统招本科-控制算法-算法开发-Matlab,某上海机械/设备上市公司,机械/设备-已上市-5000-10000人,上海,机械/设备-已上市-5000-10000人,"岗位职责：
1、总体主责电力电子产品（储能PCS、双向变流器、DCDC电源、SVG/STATCOM/APF）系统拓扑、控制策略及控制算法相关需求分析、需求设计、方案设计，指导方案编码等实施、数字仿真/半实物/实物验证，完成方案设计闭环；
2、主责变流器/逆变器/变换器及并网系统常规控制环路的设计及验证，诸如弱电网、谐波、电压及频率波动、不平衡及闪变等各类应用场景下锁相环、功率/电压/电流环路、前馈补偿等并网控制算法开发与验证；参与复杂并网逆变器阻抗重塑、构网控制等相关策略开发；
3、主责产品系统、拓扑、软件等控制算法相关的难点问题分析解决与持续改进；负责制定、实施与验证系统相关的改进技术方案；
4、参与产品开发、验证平台完善；参与产品开发及验证流程及规范完善；

","任职要求：
1、电力电子或电力传动或相近专业，具备3-5年电力电子产品控制算法、控制策略、控制软件开发经验，具备电控、电源、UPS、变频、储能、无功补偿等领域某产品开发及量产经验，了解电力电子产品关键控制算法，理解行业标杆的控制算法及软件平台发展方向及趋势；
2、学历：本科及以上
3、专业知识技能：扎实的电力电子/自动化控制等领域基础理论，理解电力电子设备系统与拓扑、控制策略及算法、控制及保护软件等专业关键技术，了解电力电子行业主流产品、关键技术。熟悉电力电子产品开发流程，熟悉常见嵌入式开发平台及工具，熟悉Matlab，mathcad，RTLAB，RTDS，typhoon中某一种工具，理解电力电子产品设计及验证工具及方法。

工作地址：上海/南京
"
506,算法工程师,运动控制算法工程师,20-30k·15薪,广州,1-3年-硕士-控制算法-算法设计-算法开发,1-3年-硕士-控制算法-算法设计-算法开发,某知名公司,计算机软件-战略融资-1-49人,广州,计算机软件-战略融资-1-49人," 
1、ACS、PMAC、A3200运动控制器相关驱动模块及运动控制算法设计及开发； 
2、运动误差标定及误差补偿；
3、熟练使用相应仿真软件，对所需运动控制算法、机器人算法进行仿真验证； 
4、熟悉使用激光干涉仪、自准直仪等测量仪器； 
5、研发过程中的设计，开发，测试，文档撰写。
","任职要求： 
1、硕士及以上学历，自动化，电子，电机控制等专业，具备数学、力学、运动控制算法、控制理论与控制工程等相关知识； 
2、三年以上工作经验，具有运动控制/机器人相关研发经验，或者运动控制算法设计、精密运动平台等方面的研发经验； 
3、精通控制算法、多轴运动控制；熟练力、速度、位置、PID等运动控制算法； 
4、具有扎实的数学基础和较强的数学建模能力，善于将研发工作中的问题转化为数学问题；
5、具备较强学习能力、团队合作精神和探索精神。 

"
