序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
108,光电技术工程师,ARVR/机器视觉/图像处理算法高级专家,40-70k·15薪,深圳,经验不限-博士-python-模式识别-目标检测-计算机视觉-c++-机器学习-算法-图像处理-语义分割-slam,经验不限-博士-python-模式识别-目标检测-计算机视觉-c++-机器学习-算法-图像处理-语义分割-slam,荣耀终端,通信设备-其他-10000人以上,深圳,通信设备-其他-10000人以上,"『岗位职责』
1、洞察ARVR领域业界先进技术及发展趋势，以客户应用场景为假设，围绕ARVR信息流所需的经典算法及AI核心技术，持续创新和突破。
2、从事ARVR领域，包含且不限于 ：SLAM/VPS/3D建模／虚实遮挡／光照估计／2D跟踪／3D跟踪／肢体手势等算法的研究创新及工程化落地，实现公司在ARVR领域的技术竞争力领先。
3、围绕ARVR基础应用和能力平台，打造最终用户极致体验。
4、与全球TOP 高校/研究机构开展技术交流研究，维持长期良好合作关系

『","岗位要求』
（a）人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业
（b）具备计算机视觉（SLAM，立体视觉，目标检测，定位跟踪，3D建模，深度估计，图像分割等），图像处理，深度学习等领域算法理论、研发经历或评测调优经验；
（c）具备扎实编程能力，熟练使用C/C++/Python/Matlab等编程语言
（d）熟悉 ARKit/ARCore/AREngine等AR能力平台优先"
109,光电技术工程师,多媒体算法工程师,25-50k·16薪,北京-海淀区,经验不限-本科-互信息-视频算法-人脸识别-C++-PB语言-M语言-Matlab-C语言-Python-C/C++,经验不限-本科-互信息-视频算法-人脸识别-C++-PB语言-M语言-Matlab-C语言-Python-C/C++,荣耀终端,通信设备-其他-10000人以上,北京-海淀区,通信设备-其他-10000人以上,"职责描述：
1、洞察媒体/人工智能领域业界先进技术及发展趋势，以客户应用场景为假设，围绕媒体信息流所需的核心技术，持续创新和突破。
2、从事媒体领域，包括：图像/视频/音频/ARVR算法的研究创新、评测及工程化落地，实现公司在媒体领域的技术竞争力领先。
3、围绕媒体基础应用，比如手机拍照、手机视频、ARVR、音频音效、融合感知等，打造最终用户极致体验。
","任职要求：
1、人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历 。
2、具备图像、音频、视频处理算法、深度学习、人脸识别、监控视频、SLAM、3D重建、场景识别、智能语音、智能交互、多媒体信息搜索等领域算法理论、研发经历或评测调优经验。
3、具备扎实的编程实现能力，熟练使用C/C++、Python/Matlab等编程语言。"
110,光电技术工程师,多媒体算法工程师,30-50k,西安,经验不限-本科-python-tensorflow-模式识别-keras,经验不限-本科-python-tensorflow-模式识别-keras,西安荣耀终端有限公司,电子/半导体/集成电路-5000-10000人,西安,电子/半导体/集成电路-5000-10000人,"荣耀内推-职位 多媒体算法工程师（Camera算法） 荣耀终端有限公司 北京市,深圳市,上海市,西安市 工作职责 
1、洞察Camera算法/AI算法业界先进技术及发展趋 势，以客户应用场景为假设，围绕Camera业务信息流 所需的核心技术，持续创新和突破；
 2、从事Camera相关的拍照/视频/AI算法预研、方案 设计、算法开发及工程化落地等，构建旗舰机拍照和 视频的竞争力,提升用户体验;
 3、调研和跟踪高校、第三方公司在图像/AI算法方向 的技术发展趋势，推进技术合作。 
","任职资格 
1.人工智能、计算机、计算摄影、光学光电、电子、 信号与信息处理、模式识别、生物医学工程、自动 化、数学等专业本科以上学历; 
2.具备扎实的编程实现能力，熟悉C/C++、Python， 掌握TensorFlow、PyTorch、Keras等至少一种深度 学习框架； 
3.熟悉手机ISP pipeline成像链路，或者具有3A、图 像配准融合、降噪增强 防抖等Camera算法、 AI算法开发经验者优先"
111,光电技术工程师,技术开发专家 （计算光学方向）-舜宇集团创新研究院,8-16k,杭州,1-3年-博士,1-3年-博士,浙江大学杭州国际科创中心,专业技术服务-500-999人,杭州,专业技术服务-500-999人,"【薪资面议】

岗位职责
1.负责带领和组建计算光学成像团队，规划计算光学成像业务方向，转化计算光学成像相关技术的产业落地；
2.洞察计算光学成像领域技术发展趋势，持续进行计算光学成像领域的研究，包括：传感器/光学系统/图像处理算法等相关方向，通过光学系统与算法联合设计提升成像质量和降低硬件系统复杂性；
3.研究基于几何光学和物理光学的光学系统优化理论，利用深度学习技术突破传统光学设计难点。

","任职要求
1.博士学历，计算机、光学光电、电子、信号与信息处理、数学等专业，海内外著名院校或重点企业研究或工作经历；
2.在国际顶级期刊上发表过高水平的论文；
3.在专业领域内有一定的技术权威。"
112,光电技术工程师,ISP图像算法工程师,20-40k·14薪,北京-海淀区,经验不限-本科-人脸识别-视觉图像算法-深度学习算法-c++-python-ISP-图像降噪,经验不限-本科-人脸识别-视觉图像算法-深度学习算法-c++-python-ISP-图像降噪,荣耀终端,通信设备-其他-10000人以上,北京-海淀区,通信设备-其他-10000人以上,"【工作职责】
1、洞察ISP图像算法业界先进技术及发展趋势，以客户应用场景为假设，围绕Camera-ISP业务信息流所需的核心技术，持续创新和突破；
2、从事拍照/视频软/硬件ISP算法预研、方案设计、算法开发及工程化落地等，构建旗舰机拍照和视频的竞争力，打造最终用户极致体验；
3、调研和跟踪高校、第三方公司在AI ISP图像算法方向的技术发展趋势，推进技术合作。
【","任职资格】
1.人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历 ；
2.具备扎实的编程实现能力，熟悉C/C++、Python，掌握TensorFlow、PyTorch、Keras等至少一种深度学习框架；
3.熟悉手机ISP pipeline成像链路，或者具有图像检测、图像识别、3A、图像配准融合、超分/降噪增强、视频防抖等Camera算法、AI算法开发经验者优先。"
113,光电技术工程师,图像算法工程师,25-50k·15薪,西安,经验不限-本科-tensorflow-python-keras-视觉图像算法-c++-图像处理,经验不限-本科-tensorflow-python-keras-视觉图像算法-c++-图像处理,荣耀终端,通信设备-其他-10000人以上,西安,通信设备-其他-10000人以上,"工作职责：
1、洞察Camera算法/AI算法业界先进技术及发展趋势，以客户应用场景为假设，围绕Camera业务信息流所需的核心技术，持续创新和突破；
2、从事Camera相关的拍照/视频/AI算法预研、方案设计、算法开发及工程化落地等，构建旗舰机拍照和视频的竞争力，打造最终用户极致体验；
3、调研和跟踪高校、第三方公司在图像/AI算法方向的技术发展趋势，推进技术合作。
","任职要求：
1.人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历 ；
2.具备扎实的编程实现能力，熟悉C/C++、Python，掌握TensorFlow、PyTorch、Keras等至少一种深度学习框架；
3.熟悉手机ISP pipeline成像链路，或者具有3A、图像配准融合、降噪增强、视频防抖等Camera算法、AI算法开发经验者优先。

工作地点:北京 上海 深圳 西安 杭州"
114,光电技术工程师,高级图像算法工程师,25-45k·16薪,北京-海淀区,1-3年-硕士-tensorflow-python-keras,1-3年-硕士-tensorflow-python-keras,荣耀终端,通信设备-其他-10000人以上,北京-海淀区,通信设备-其他-10000人以上,"职责描述：
1、洞察Camera算法/AI算法业界先进技术及发展趋势，以客户应用场景为假设，围绕Camera业务信息流所需的核心技术，持续创新和突破；
2、从事Camera相关的拍照/视频/AI算法预研、方案设计、算法开发及工程化落地等，构建旗舰机拍照和视频的竞争力，打造最终用户极致体验；
3、调研和跟踪高校、第三方公司在图像/AI算法方向的技术发展趋势，推进技术合作。



","任职要求：
1.人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业硕士以上学历 ；
2.具备扎实的编程实现能力，熟悉C/C++、Python，掌握TensorFlow、PyTorch、Keras等至少一种深度学习框架,熟练使用OPENCV等常用工具库；
3.熟悉手机ISP pipeline成像链路，或者具有3A、图像配准融合、降噪增强、视频防抖、插帧、超分等Camera算法、AI算法开发经验者优先。"
115,光电技术工程师,计算机视觉算法工程师,30-60k·14薪,北京-海淀区,经验不限-本科-视觉图像算法-深度学习算法-人脸识别-c++-python,经验不限-本科-视觉图像算法-深度学习算法-人脸识别-c++-python,荣耀终端,通信设备-其他-10000人以上,北京-海淀区,通信设备-其他-10000人以上,"【工作职责】
1、洞察图像算法/视觉算法/AI算法业界先进技术及发展趋势，以客户应用场景为假设，围绕Camera业务信息流所需的核心技术，持续创新和突破；
2、从事拍照/视频/AI算法预研、方案设计、算法开发及工程化落地等，构建旗舰机拍照和视频的竞争力，打造最终用户极致体验；
3、调研和跟踪高校、第三方公司在图像/AI算法方向的技术发展趋势，推进技术合作。
【","任职资格】
1.人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历 ；
2.具备扎实的编程实现能力，熟悉C/C++、Python，掌握TensorFlow、PyTorch、Keras等至少一种深度学习框架；
3.熟悉手机ISP pipeline成像链路，或者具有图像检测、图像识别、3A、图像配准融合、超分/降噪增强、视频防抖等Camera算法、AI算法开发经验者优先。"
116,光电技术工程师,多媒体算法工程师,30-50k,北京,经验不限-本科-python-tensorflow-模式识别-keras,经验不限-本科-python-tensorflow-模式识别-keras,西安荣耀终端有限公司,电子/半导体/集成电路-5000-10000人,北京,电子/半导体/集成电路-5000-10000人,"荣耀内推-职位 多媒体算法工程师（Camera算法） 荣耀终端有限公司 北京市,深圳市,上海市,西安市 工作职责 
1、洞察Camera算法/AI算法业界先进技术及发展趋 势，以客户应用场景为假设，围绕Camera业务信息流 所需的核心技术，持续创新和突破；
 2、从事Camera相关的拍照/视频/AI算法预研、方案 设计、算法开发及工程化落地等，构建旗舰机拍照和 视频的竞争力,打造最终用户极致体验;
 3、调研和跟踪高校、第三方公司在图像/AI算法方向 的技术发展趋势，推进技术合作。 
","任职资格 
1.人工智能、计算机、计算摄影、光学光电、电子、 信号与信息处理、模式识别、生物医学工程、自动 化、数学等专业本科以上学历; 
2.具备扎实的编程实现能力，熟悉C/C++、Python， 掌握TensorFlow、PyTorch、Keras等至少一种深度 学习框架； 
3.熟悉手机ISP pipeline成像链路，或者具有3A、图 像配准融合、降噪增强 防抖等Camera算法、 AI算法开发经验者优先"
117,光电技术工程师,音频算法工程师,10-20k,西安-高新区,经验不限-本科-音频算法-C/C++-算法开发-Python-C语言-信号处理,经验不限-本科-音频算法-C/C++-算法开发-Python-C语言-信号处理,华为终端有限公司,电子/半导体/集成电路-其他-10000人以上,西安-高新区,电子/半导体/集成电路-其他-10000人以上,"一、岗位职责：
1. 洞察媒体领域业界先进技术及发展趋势，以客户应用场景为假设，围绕媒体信息流（采集、传输、存储、呈现、理解、边界、生成）所需的核心技术，持续创新和突破
2. 从事媒体领域，包括视频/音频算法的研究创新、评测、及工程化落地，实现公司在媒体领域的技术竞争力领先
3. 负责媒体编解码领域标准定制，构建标准和产业发展领导力
4. 围绕媒体基础应用，如手机音频音效，视频，手机拍照等，打造用户良好的体验
5. 围绕各类媒体，如声音等开展基础质量和美学质量研究和建模，形成带领行业的媒体质量新型评价体系和评价手段
二、","岗位要求：
1. 人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历
2. 具备音频视频处理算法，深度学习、人脸识别、监控视频、SLAM、3D重建、场景识别、智能语音、智能交互、多媒体信息搜索、光学设计、视频协议标准等领域算法理论、研发经历或媒体质量建模/评测/调优经验
3. 具备扎实的编程实现能力，熟练使用C/C++、Python/Matlab等编程语言"
118,光电技术工程师,算法工程师,35-60k,深圳,一年以下-博士-音频算法-视频算法-算法研究-模式识别-深度学习-语音识别-算法设计-算法开发-算法优化-算法测试,一年以下-博士-音频算法-视频算法-算法研究-模式识别-深度学习-语音识别-算法设计-算法开发-算法优化-算法测试,某深圳大型通信设备公司,通信设备-战略融资-10000人以上,深圳,通信设备-战略融资-10000人以上,"工作职责
1、洞察媒体领域业界先进技术及发展趋势，以客户应用场景为假设，围绕媒体信息流（采集、传输、存储、呈现、理解、边界、生成）所需的核心技术，持续创新和突破；
2、从事媒体领域，包括：图像/视频/音频/ARVR算法的研究创新、评测及工程化落地，实现公司在媒体领域的技术竞争力领先；
3、负责媒体编解码领域标准制定，构建标准和产业发展的领导力；
4、围绕媒体基础应用，比如手机拍照、视频、ARVR、音频音效等，打造最终用户极致体验。
","任职要求
1、人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业；
2、具备图像、音频、视频处理算法、深度学习、人脸识别、监控视频、SLAM、3D重建、场景识别、智能语音、智能交互、多媒体信息搜索、光学设计、视频协议标准（HEVC/H264/VPx/VC1/MPEGx）等领域算法理论、研发经历或评测调优经验；
3、具备扎实的编程实现能力，熟练使用C/C++、Python/Matlab等编程语言。"
119,光电技术工程师,媒体算法高级工程师,30-60k·16薪,西安,应届-博士-算法研究-视频算法-音频算法-模式识别-深度学习-视频搜索,应届-博士-算法研究-视频算法-音频算法-模式识别-深度学习-视频搜索,荣耀终端,通信设备-其他-10000人以上,西安,通信设备-其他-10000人以上,"
职位描述
1、洞察媒体领域业界先进技术及发展趋势，以客户应用场景为假设，围绕媒体信息流（采集、传输、存储、呈现、理解、边界、生成）所需的核心技术，持续创新和突破；
2、从事媒体领域，包括：图像/视频/音频/ARVR算法的研究创新、评测及工程化落地，实现公司在媒体领域的技术竞争力领先；
3、负责媒体编解码领域标准制定，构建标准和产业发展的领导力；
4、围绕媒体基础应用，比如手机拍照、视频、ARVR、音频音效等，打造最终用户体验。


","任职要求
1、人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业；
2、具备图像、音频、视频处理算法、深度学习、人脸识别、监控视频、SLAM、3D重建、场景识别、智能语音、智能交互、多媒体信息搜索、光学设计、视频协议标准（HEVC/H264/VPx/VC1/MPEGx）等领域算法理论、研发经历或评测调优经验；
3、具备扎实的编程实现能力，熟练使用C/C++、Python/Matlab等编程语言。

招聘要求：毕业于国内和海外高校的中国籍博士
毕业时间：2022年1月1日-2023年12月31日

截止日期：2023年11月15日
招聘人数：3人"
120,光电技术工程师,软件工程师（应届留学生）,15-30k·14薪,成都-郫都区,应届-本科-架构开发-网络开发-架构设计-Python-C++,应届-本科-架构开发-网络开发-架构设计-Python-C++,华为,通信设备-10000人以上,成都-郫都区,通信设备-10000人以上,"岗位职责，满足其中一个即可：

算法工程师：致力于软件算法的研究设计，通过算法大幅改善产品体验和性能效率；

产品数据工程师：管理从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品全生命周期的产品数据，负责公司产品信息架构和数据资产管理；

网络安全与隐私保护工程师：参与隐私保护技术在产品与服务中的设计与实现，负责端到端解决方案的安全竞争力验证，完成从需求分析到模块设计、再到开发和上线等项目周期中的各个环节的安全竞争力构建；

AI工程师：负责计算视觉核心算法及平台的设计与研发，提升公司相关产品的核心竞争力和用户体验；

技术研究工程师：面向新兴业务带来的网络挑战，提出创新网络机制、架构、协议、算法方案等，挖掘专利、标准机会。

软件开发工程师：
完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；创造性解决产品在实现过程中的技术难题，应用前沿技术提升产品的核心竞争力，如分布式系统、性能调优、可靠性、数据库等；

","岗位要求：
1、人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科以上学历 ；
2、具备扎实的编程实现能力，熟悉主流编程语言之一，包括但不限于C/C++、Python。

招聘人数：100人"
121,光电技术工程师,光学工程师,15-30k·14薪,杭州-滨江区,经验不限-硕士,经验不限-硕士,杭州越光智能科技有限公司,计算机软件-A轮-1-49人,杭州-滨江区,计算机软件-A轮-1-49人,"1. 负责光学加工设备系统光路设计，光学零部件的选型；
2. 负责专用光学镜头的开发；
3. 完成公司研发任务，工程任务中激光部分和光学部分的设计工作；
4. 激光光学装配，检验平台设计，激光镜头的结构设计；
5. 保持保量完成领导安排的工作任务。
","任职要求
1. 光学类、物理类相关专业硕士以上学历。欢迎应届生；
2. 熟悉激光器设计、光学零部件设计、光路设计、光学仪表应用等；
3. 了解机械设计、电气设计，能完成成套设备的系统设计；
4. 工作有责任心，具有团队协作精神和敬业精神；
5.有激光工作经验优先、最好做过光学测量、激光测距和光电信息处理。"
122,光电技术工程师,算法专家,30-50k·18薪,北京,经验不限-博士-计算摄影-图像视频理解-多模态-人机交互-深度学习,经验不限-博士-计算摄影-图像视频理解-多模态-人机交互-深度学习,荣耀终端,通信设备-其他-10000人以上,北京,通信设备-其他-10000人以上,"公司简介：
HONOR荣耀是服务全球的智能终端提供商。我们致力于成为构建全场景、面向全渠道、服务全人群的全球标志性科技品牌，荣耀以创新、品质和服务作为三大战略控制点，坚持研发及前瞻性技术的持续投入，为全球消费者带来不断创新的智能设备，创造属于每个人的智慧新世界。

此次招聘岗位集中在人工智能相关岗位，工作城市位于北京，期待你的加入。

视觉算法专家
岗位职责：
1. 牵头计算摄影、深度学习、图像理解、机器学习等前沿技术的研究，达到行业领先水平，持续突破技术上限；
2. 负责推动将相关先进技术在公司智能终端产品上应用落地。

","岗位要求：
1. 在计算机视觉、计算机图形学、计算成像/摄影和光学/光电信息处理(包括不限于光学器件，光电成像，全息处理，光学计算)，四个方向之一，有研究经验的博士或硕士；
2. 或在手机拍照、遥感成像、医学仪器成像等领域之一，有2年以上工作经验的博士，或6年以上工作经验的硕士；
3. 在下列研究方向中的一个或多个有深入的研究和应用经验：图像视频语义理解，人机交互，文本识别，多模态融合感知（包括视觉与其他模态融合理解、结合传感器信息的融合理解），深度学习模型对抗攻击等，包括上述技术在自然光照、遮挡等困难场景下的推广；
4. 至少熟悉一种以下编程语言：Matlab、Python、C/C++；发表过计算机视觉或机器学习相关的顶级会议高水平论文。


"
123,光电技术工程师,空间激光通信系统研发,25-35k,成都,经验不限-博士,经验不限-博士,某成都电子/半导体/集成电路公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,,
124,光电技术工程师,空间激光通信链路传输研发,25-35k,成都,经验不限-博士,经验不限-博士,某成都电子/半导体/集成电路公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,,
125,光电技术工程师,空间激光通信系统研发,18-24k,成都-双流区,经验不限-博士,经验不限-博士,天府兴隆湖实验室,电子/半导体/集成电路-100-499人,成都-双流区,电子/半导体/集成电路-100-499人,"工作职责：
1.高速空间激光通信系统研究工作，包括安全光通信、高速数字相干通信、激光通信组网技术等研究方向；
2.参与高速空间激光通信系统研发方案设计、项目申请、预先研发等工作；
3.负责高速空间激光通信实验系统的优化、仿真、实验光路搭建、实验测试及数据分析等工作。
","任职要求：
1.博士学位，通信工程、信号与信息处理、光电信息工程、光学、光学工程、光信息科学与技术等相关专业；
2.熟悉激光通信原理及技术，具有空间光通信、光纤通信、相干通信、混沌通信等相关方向研究经验者优先；
3.具备独立分析和解决问题能力，具有良好的团队合作精神和沟通能力，品行端正、有责任心。"
126,光电技术工程师,空间激光通信链路传输研发,25-35k,成都,经验不限-博士,经验不限-博士,某成都电子/半导体/集成电路公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,"岗位职责：
1.从事空间激光通信链路传输研究，包括空间光场大气传输理论及仿真、大气湍流信道建模、空间激光通信链路仿真模型等方向；
2.协同完成空间激光通信链路模型的设计、测试及优化工作。

","任职要求：
1.博士学位，通信工程、信号与信息处理、光电信息工程、光学、光学工程、光信息科学与技术等相关专业；
2.熟悉光场调控技术或激光通信原理及技术；
3.熟悉并具备大气信道物理仿真模拟、空间激光通信链路建模及仿真等经验者优先；
4.具备独立分析和解决问题能力，具有良好的团队合作精神和沟通能力，品行端正、有责任心。
"
127,光电技术工程师,空间激光通信系统研发,25-35k·16薪,成都,经验不限-博士,经验不限-博士,某成都电子/半导体/集成电路公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,,
128,光电技术工程师,空间激光通信系统研发,25-30k,成都,经验不限-博士,经验不限-博士,某成都电子/芯片/半导体公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,"岗位职责：
1.高速空间激光通信系统研究工作，包括安全光通信、高速数字相干通信、激光通信组网技术等研究方向；
2.参与高速空间激光通信系统研发方案设计、项目申请、预先研发等工作；
3.负责高速空间激光通信实验系统的优化、仿真、实验光路搭建、实验测试及数据分析等工作。
","任职要求：
1.博士学位，通信工程、信号与信息处理、光电信息工程、光学、光学工程、光信息科学与技术等相关专业；
2.熟悉激光通信原理及技术，具有空间光通信、光纤通信、相干通信、混沌通信等相关方向研究经验者优先；
3.具备独立分析和解决问题能力，具有良好的团队合作精神和沟通能力，品行端正、有责任心。"
129,光电技术工程师,空间激光通信系统研发,25-35k,成都,经验不限-博士,经验不限-博士,某电子/半导体/集成电路公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,"岗位职责：
1.高速空间激光通信系统研究工作，包括安全光通信、高速数字相干通信、激光通信组网技术等研究方向；
2.参与高速空间激光通信系统研发方案设计、项目申请、预先研发等工作；
3.负责高速空间激光通信实验系统的优化、仿真、实验光路搭建、实验测试及数据分析等工作。
","任职要求：
1.博士学位，通信工程、信号与信息处理、光电信息工程、光学、光学工程、光信息科学与技术等相关专业；
2.熟悉激光通信原理及技术，具有空间光通信、光纤通信、相干通信、混沌通信等相关方向研究经验者优先；
3.具备独立分析和解决问题能力，具有良好的团队合作精神和沟通能力，品行端正、有责任心。"
130,光电技术工程师,研发工程师,15-25k·14薪,深圳-光明区,3-5年-硕士,3-5年-硕士,航天科技,轨道交通/船舶设备-50-99人,深圳-光明区,轨道交通/船舶设备-50-99人,"岗位职责：

1．负责光模块产品研发管理工作；

2．负责组织技术人员和协调所需资源开展产品研发工作；

3．负责拟制产品设计研发计划，组织技术评审，审核产品设计文件；

4．负责与其他部门协作，完善及逐步优化产品性能；

5．负责领导组织关键技术攻关。

","岗位要求：年龄：40岁及以下

1、光电相关专业，硕士及以上学历；

2、三年以上水下探测光纤开发研制经验或光纤传感元器件研发相关经验或水下声波探测项目研发工作经验以及两年以上产品研发团队管理工作经验；

3、精通光电传感技术、现代光学测量技术、光电传感器应用技术、光电检测技术、光学信息处理技术和掌握信号与系统相关知识，熟悉数据建模仿真软件；

4、具有较好的领导力、协调沟通能力，团队合作精神，探索精神和挑战精神。

工作地点：深圳、北京


职位福利：国企福利、全额公积金、包住、餐补、交通补助、通讯补助、项目奖金、年终奖"
131,光电技术工程师,系统工程师（光电）,20-25k,北京-朝阳区,1-3年-硕士,1-3年-硕士,华航高科(北京)技术有限公司,电子/半导体/集成电路-1-49人,北京-朝阳区,电子/半导体/集成电路-1-49人,"1.1        岗位职责
1)      负责光电吊舱、安防监控、红外成像测温仪等产品的系统方案设计与研发；
2)      负责光电产品方案论证与设计等总体报告的策划、主体编制、审核，确定并把握产品的关键要素；
3)      负责光电产品探测组件以及目标检测识别与跟踪、伺服平台等分系统的指标分解与定制开发；
4)      负责光电产品测试需求分析和性能评估，并协助整机装调与现场测试；
5)      负责组织市场竞争产品分析和行业先进技术跟踪。
1.2        ","任职资格
1)      光学工程、精密仪器、自动化控制、机械设计、图像处理、模式识别等相关专业，硕士及以上学历，硕士要求具备3年及以上相关工作经验；
2)      掌握可见光、红外传感器的理论及工作原理，熟悉光电产品稳定平台、信息处理等知识；
3)      具有安防、视频监控、无人机、公安或相关行业的红外产品研发经验者优先；
4)      具备光电产品招投标、系统设计、项目实施经验，了解市场需求、标准规范和行业情况或具有光电项目管理工作经验者优先；
5)      具有文献检索和收集、文献汇总、技术挖掘的综合能力；
6)      结果导向，责任心强，有较强的沟通和团队合作能力。"
132,光电技术工程师,博士后招聘（硅光及计算光学方向）,25-35k,杭州-萧山区,经验不限-博士,经验不限-博士,舜宇,电子/半导体/集成电路-港股上市-10000人以上,杭州-萧山区,电子/半导体/集成电路-港股上市-10000人以上,"浙江大学杭州国际科创中心舜宇创新研究院致力于硅光和计算光学成像等前沿技术平台的研发及产业化应用，现为满足平台建设需要，诚邀硅光、计算光学成像等前沿技术领域的博士后研究人员等各类高层次人才加盟。
硅光领域
岗位职责：
1.硅光相位调制器（热光、电光）设计、发射光栅结构设计等；
2.调制器阵列光电封装，光电调控电路技术攻关，光电芯片测试等；
3.连续调频激光器、平衡探测器、信号检测处理、反馈控制方案设计等。
","岗位要求： 
1.电子工程、光学工程、物理、微电子等专业，海内外著名院校或重点企业研究或工作经历；
2.具备团队合作精神及交流沟通能力，具有良好的学术道德和严谨科学态度、身体健康、能胜任岗位的工作要求；
3.具有光电子器件仿真、硅光子设计测试、半导体激光器异质集成、光电封装、大规模电路控制、信息处理等相关研究领域研究经历者优先。
计算光学领域
岗位职责：
1.负责带领和组建计算光学成像团队，规划计算光学成像业务方向，转化计算光学成像相关技术的产业落地；
2.洞察计算光学成像领域技术发展趋势，持续进行计算光学成像领域的研究，包括：传感器/光学系统/图像处理算法等相关方向，通过光学系统与算法联合设计提升成像质量和降低硬件系统复杂性；
3.研究基于几何光学和物理光学的光学系统优化理论，利用深度学习技术突破传统光学设计难点。
"
133,光电技术工程师,算法高级工程师,20-40k·13薪,杭州,3-5年-统招本科-雷达成像-深度学习-图像重建-数据采集-PB语言-M语言-深度学习框架-Matlab-Python,3-5年-统招本科-雷达成像-深度学习-图像重建-数据采集-PB语言-M语言-深度学习框架-Matlab-Python,荷湖科技,电气机械/器材-战略投资-1-49人,杭州,电气机械/器材-战略投资-1-49人,"1.从事计算成像系统相关研究工作，通过光学系统加算法联合设计提升成像质量和降低硬件系统复杂性，优化性能等；
2.研究光场数据采集及重建流程，psf点扩散函数仿真及像差校正技术，对3D图像重建算法进行优化；
3.利用深度学习技术，对图像重建算法进行加速。
","任职要求：
1.本科及以上学历，3年以上工作经验，计算成像、光学光电、电子、信号与信息处理，数学等专业；
2.具备图像、视频处理算法、计算成像，光学设计等经验；
3.具备扎实的编程实现能力，熟练使用Python/Matlab等编程语言；
4.具备一定的计算光学重建项目经验，了解RL等去卷积算法者优先；
5.掌握深度学习理论，熟悉TensorFlow、Pytorch等深度学习框架优先；
6.善于沟通，充满激情，具有很强的学习能力和分析解决问题的能力。"
134,光电技术工程师,算法工程师,20-40k·14薪,北京,经验不限-统招本科-算法工程师-puthon,经验不限-统招本科-算法工程师-puthon,某世界500强通信设备公司,通信设备-融资未公开-10000人以上,北京,通信设备-融资未公开-10000人以上,"【岗位职责】：
1.洞察媒体领域业界先进技术及发展趋势，以客户应用场景为假设，围绕媒体信息流（采集、传输、存储、呈现、理解、编辑、生成）所需的核心技术，持续创新和突破。
2.从事媒体领域，包括：图像/视频/音频/ARVR算法的研究创新、评测及工程化落地，实现公司在媒体领域的技术竞争力。
3.负责媒体编解码领域标准制定，构建标准和产业发展的领导力。
4.围绕媒体基础应用，比如手机拍照、视频、ARVR、音频音效等，打造最终用户完美体验。
5.围绕各类媒体，如声音、图片、视频、渲染图形、AR/VR等，开展基础质量和美学质量的研究和建模，形成带领行业的媒体质量新型评价体系和评价手段。
【","岗位要求】：
1.人工智能、计算机、计算摄影、光学光电、电子、信号与信息处理、模式识别、生物医学工程、自动化、数学等专业本科及以上学历；
2.具备图像、音频、视频处理算法、深度学习、人脸是被、视频监控、SLAM、3D重建、场景识别、智能语音、智能交互、多媒体信息搜索、光学设计、视频协议标准（HEVC/H264/VPx/VG1/MPEGx）等领域算法理论、研发经历、或媒体质量建模/评测/调优经验；
3.具备扎实的编程实现能力，熟练使用C/C++、Python/Matlab等编程语言"
