序号,岗位类别,岗位名称,薪酬,地点,学历要求,经验要求,企业名称,企业规模,所属地域,所属行业,岗位职责,岗位要求
364,嵌入式软件工程师,智能驾驶仿真测试工程师-东风技术中心,20-40k,武汉-洪山区,1-3年-本科-智能驾驶-试验测试-CarMaker-Matlab-ADAS-决策规划-HIL测试,1-3年-本科-智能驾驶-试验测试-CarMaker-Matlab-ADAS-决策规划-HIL测试,东风汽车,整车制造-港股上市-10000人以上,武汉-洪山区,整车制造-港股上市-10000人以上,"岗位职责：
1.	负责智能驾驶系统HIL测试用例编写；
2.	负责智能驾驶系统仿真场景搭建，HIL闭环调试；
3.	执行硬件在环（HIL）仿真测试，分析仿真数据，输出测试报告；
4.	跟踪实车测试及实车质量问题，扩充测试点及测试场景，为模型等提出相关需求并讨论确定；

","岗位要求：
1.	熟悉智能驾驶系统功能及相关标准；
2.	熟练掌握智能场景及动力学仿真软件工具，如CarMaker、Prescan、VTD、CarSim其中之一；
3.	熟悉Dspace、NI硬件在环测试设备；
4.	熟悉汽车诊断、标定测试相关标准；
5.	熟练掌握CAN数据采集及分析；
6.	熟练掌握数据分析及数据可视化能力，如Excel、Matlab等（优选地，Python）；
7.	*工作严谨，对问题能够进行客观分析，以数据支撑测试结论"
365,嵌入式软件工程师,初级/中级实车仿真测试工程师-11552,10-15k·13薪,上海-嘉定区,1-3年-统招本科,1-3年-统招本科,瞬联软件科技,计算机软件-10000人以上,上海-嘉定区,计算机软件-10000人以上,,
366,嵌入式软件工程师,中级智驾仿真测试工程师-13865,11-16k·13薪,上海-嘉定区,3-5年-统招本科,3-5年-统招本科,瞬联软件科技,计算机软件-10000人以上,上海-嘉定区,计算机软件-10000人以上,,
367,嵌入式软件工程师,智能驾驶仿真测试工程师-东风技术中心,20-40k,武汉-蔡甸区,1-3年-本科-智能驾驶-试验测试-CarMaker-Matlab-ADAS-决策规划-HIL测试,1-3年-本科-智能驾驶-试验测试-CarMaker-Matlab-ADAS-决策规划-HIL测试,东风汽车,整车制造-港股上市-10000人以上,武汉-蔡甸区,整车制造-港股上市-10000人以上,"岗位职责：
1.	负责智能驾驶系统HIL测试用例编写；
2.	负责智能驾驶系统仿真场景搭建，HIL闭环调试；
3.	执行硬件在环（HIL）仿真测试，分析仿真数据，输出测试报告；
4.	跟踪实车测试及实车质量问题，扩充测试点及测试场景，为模型等提出相关需求并讨论确定；

","岗位要求：
1.	熟悉智能驾驶系统功能及相关标准；
2.	熟练掌握智能场景及动力学仿真软件工具，如CarMaker、Prescan、VTD、CarSim其中之一；
3.	熟悉Dspace、NI硬件在环测试设备；
4.	熟悉汽车诊断、标定测试相关标准；
5.	熟练掌握CAN数据采集及分析；
6.	熟练掌握数据分析及数据可视化能力，如Excel、Matlab等（优选地，Python）；
7.	*工作严谨，对问题能够进行客观分析，以数据支撑测试结论"
368,嵌入式软件工程师,仿真测试工程师,15-25k,南京-江宁区,1-3年-硕士-试验测试-车架系统-动力系统,1-3年-硕士-试验测试-车架系统-动力系统,南京恒立智能,新能源汽车-100-499人,南京-江宁区,新能源汽车-100-499人,"职责描述：
1、车辆经济性和动力性仿真、总成参数匹配优化计算；
2、编写相应的仿真匹配优化报告，评价分析车辆或者总成的性能；
3、分析整车数据，制作相应的数据分析报告；
4、控制策略HIL台架仿真测试。
","任职要求：
1、硕士学历1年以上，车辆工程、自动化、测控技术与仪器、控制理论与控制工程、机电一体化、电力电子、通信工程等相关专业；
2、会使用车辆系统级仿真平台软件或多学科领域复杂系统建模仿真平台；
3、熟练掌握汽车理论和结构知识，熟悉不同构型整车架构，有一定的动力总成匹配经验；
4、熟练掌握主流仿真软件工具，具有一定的建模能力；
5、熟练使用HIL台架测试。"
369,嵌入式软件工程师,仿真测试工程师,25-30k,武汉,1-3年-统招本科,1-3年-统招本科,某国内大型整车制造公司,整车制造-融资未公开-1000-2000人,武汉,整车制造-融资未公开-1000-2000人,,
370,嵌入式软件工程师,智能驾驶仿真测试开发,25-35k·14薪,杭州,5-10年-统招本科-HIL测试-功能测试,5-10年-统招本科-HIL测试-功能测试,某杭州整车制造上市公司,整车制造-已上市-10000人以上,杭州,整车制造-已上市-10000人以上,"岗位职责
1、针对智驾场景定义与功能需求编写测试用例，制定用例泛化逻辑，负责SIL、HIL测试用例管理；
2、处理车辆驾驶场景数据，如OpenX系列标准格式，负责实车场景转换为虚拟仿真场景，搭建虚拟测试环境；
3、搭建虚拟交通流、虚拟环境，搭建整车及传感器模型，搭建HIL测试环境等虚拟测试环境；
4、执行智能驾驶功能SIL测试，测试智能驾驶算法功能点；
5、执行智能驾驶功能HIL测试，测试智能驾驶控制器功能点；
6、负责测试问题管控、测试问题定位；
7、负责虚拟测试平台工具链搭建与维护，搭建云端虚拟环境、虚拟车辆，进行加速仿真测试；
8、负责测试场景数据筛选，筛选具备测试价值的场景数据。

","任职要求
1、熟悉C/C++/MATLAB Simulink/Python等开发工具，并可熟练使用一种开发语言；
2、熟悉智能驾驶常用传感器原理，传感器属性，如Camera、Lidar、毫米波雷达、超声波雷达、IMU等，熟悉各传感器数据处理；
3、熟悉图像处理、点云处理、聚类、数据融合、目标跟踪、自车定位、SLAM等常用处理算法；
4、熟悉车辆动力学、汽车构造等专业知识；
5、熟练使用Prescan或VTD等仿真工具，熟悉OpenX，ADASIS等系列标准；
6、熟悉域控制器基础知识，如AI芯片、MCU、底层软件、中间件等背景知识；
7、熟悉智能驾驶域控制器常用通信方式及数据处理，如以太网、CANFD、GMSL等；
8、熟悉SIL、HIL测试用例编制方法论，熟悉测试用例泛化方法论，熟悉HIL基本原理及操作。"
371,嵌入式软件工程师,SIL仿真测试工程师,13-17k,上海-闵行区,1-3年-本科,1-3年-本科,特高中国,检测/认证-500-999人,上海-闵行区,检测/认证-500-999人,"主要工作内容：
1、根据任务要求，负责SIL仿真测试，软件闭环；
2、执行测试用例并反馈测试结果；
3、负责软件招录模块的集成测试；
4、完成上级领导安排的其他工作内容。

主要","任职要求：
1、本科以上学历；自动驾驶、或软件测试相关专业；
2、熟悉VTD/dSPACE/ECUTes等任意一种自动化测试工具经验者优先；
3、有ADAS经验更佳；
4、有基础的C++技能更佳；
5、熟悉SIL、HIL优先考虑。

备注：能接受驻场客户端工作。

工作地点：上海闵行区"
372,嵌入式软件工程师,车体通信CAN总线仿真测试工程师,25-33k,江门,3-5年-统招本科,3-5年-统招本科,某国内知名公司,整车制造-融资未公开-5000-10000人,江门,整车制造-融资未公开-5000-10000人,,
373,嵌入式软件工程师,智能驾驶仿真测试岗,15-30k·13薪,宁波,5-10年-本科-试验测试-智能驾驶-传感器-Simulink-Matlab,5-10年-本科-试验测试-智能驾驶-传感器-Simulink-Matlab,浙江吉利控股集团,整车制造-10000人以上,宁波,整车制造-10000人以上,"岗位职责：
1． 具有良好的专业前瞻性，规划智能驾驶仿真团队发展方向，制定落地计划；
2． 负责确定智能驾驶的HiL仿真架构和技术方案，对各专业组做技术指导； 
3． 结合项目需求，评估仿真测试风险，拉动资源解决难题，带领团队在各项目节点输出测试结果；
4． 丰富智能驾驶仿真场景库；
5． 引入创新仿真技术，提高团队仿真能力。
","任职要求：
1． 汽车类、车辆工程、自动化等相关专业本科及以上；
2． 至少具备5-8年以上HiL测试经验，至少4-5年智能驾驶HiL测试经验；
3． 精通实时测试系统（dSPACE，NI，ETAS等），熟悉各软件接口；
4． 精通智能驾驶功能，精通传感器仿真实现方案；
5． 精通MATLAB/Simulink，能运用其搭建各模块模型；
6． 熟悉FPGA开发，熟悉单片机原理、硬件接口以及外围负载设备；
7． 精通智能驾驶仿真行业发展趋势，对发展路线有独立见解；
8． 具备团队代理能力，能够拉动资源完成攻坚课题；
9． 具有较强的向上管理和向下管理能力。"
374,嵌入式软件工程师,智能驾驶仿真测试工程师,15-25k·15薪,上海-闵行区,1-3年-本科-ADAS,1-3年-本科-ADAS,奇瑞集团,其他行业-融资未公开-5000-10000人,上海-闵行区,其他行业-融资未公开-5000-10000人,"大卓智能科技
工作职责：
1. 搭建仿真场景库并对场景进行泛化
2. 负责SIL/HIL 仿真测试及问题跟踪
3. 与SIL/HL开发团队深度合作，参与仿真工具链规划
","任职要求：
1. 本科及以上学历，车辆工程，计算机等相关专业
2. 两年以上智能驾驶相关工作经验，熟悉智能驾驶相关功能
3. 有至少一种仿真软件（如VTD、CarMaker）使用经验
4. 有NOA算法模块测试经验者优先
5. 具有较强的自我驱动力和自我学习能力"
375,嵌入式软件工程师,飞机控制软件设计及飞行仿真测试,15-45k,西安-高新区,3-5年-本科,3-5年-本科,陕西德鑫智能科技有限公司,整车制造-500-999人,西安-高新区,整车制造-500-999人,,
376,嵌入式软件工程师,飞机控制（飞控软件设计及飞行仿真测试）,12-35k,西安-高新区,3-5年-统招本科,3-5年-统招本科,陕汽控股,整车制造-10000人以上,西安-高新区,整车制造-10000人以上,"职责描述：
1、无人机机载飞控软件设计、开发、设计报告编写；
2、无人机飞控系统半物理仿真测试工作；
3、飞控系统机上联调、联试及飞控功能试飞工作；
4、参与飞行试验数据分析，飞行调参；
5、参与机载飞控软件版本管理与控制。
","任职要求：
1、教育背景：控制学科、自动化、通信、电子技术等相关专业本科及以上学历；
2、工作经验：3年以上工作经验；有实际型号工程经验优先；
3、专业技能：熟悉固定翼飞机飞行力学原理，无人机系统组成及原理；具有扎实C/C++语言基础，熟悉ucos/VxWorks等嵌入式实时操作系统原理；
4、素质要求：良好的学习能力、沟通能力，工作主动积极，责任心强。"
377,嵌入式软件工程师,仿真测试工程师,15-25k·14薪,南京-江宁区,1-3年-本科,1-3年-本科,南京恒立智能,新能源汽车-100-499人,南京-江宁区,新能源汽车-100-499人,"职责描述：
1、车辆经济性和动力性仿真、总成参数匹配优化计算
2、编写相应的仿真匹配优化报告，评价分析车辆或者总成的性能
3、分析整车数据，制作相应的数据分析报
4、控制策略HIL台架仿真测试

","任职资格：
1、会使用车辆系统级仿真平台软件或多学科领域复杂系统建模仿真平台；
2、熟练掌握汽车理论和结构知识，熟悉不同构型整车架构，有一定的动力总成匹配经验；
3、熟练掌握主流仿真软件工具，具有一定的建模能力。
4、熟练使用HIL台架测试
个人能力素质	1、较强的沟通协调能力；
2、吃苦耐劳，具有一定的抗压能力。"
378,嵌入式软件工程师,IDG测试部_Web前端开发工程师(仿真测试管理平台),16-35k·16薪,北京,1-3年-统招本科-css-css3-vue-webpack-angular-php-python-linux-mysql-c++,1-3年-统招本科-css-css3-vue-webpack-angular-php-python-linux-mysql-c++,Baidu,互联网-美股上市-10000人以上,北京,互联网-美股上市-10000人以上,"职责描述：
-负责百度自动驾驶内部仿真测试管理平台的前端设计与开发
-对现有产品项目与技术项目的持续改进与优化
-通过技术手段，提升用户体验并满足高性能要求
-Web前沿技术研究和新技术调研并用于实践

","任职要求：
-计算机相关专业本科以上学历，具备扎实的计算机和软件技术基础
-前端基础扎实，精通HTML5，CSS\CSS3, JavaScripts 等前端相关技术
-具备1门后端语言研发经验（Python/PHP/C++等），熟悉与后端的协作模式，熟练Linux环境开发者优先
-熟悉NodeJS，熟悉数据库使用(Mongo/Mysql)，熟练使用Webpack等构件工具
-熟悉多种前端框架，并且具有一种或多种前端框架工程经验(Rect js，Vue，Angular 等 )
-具有良好的学习能力、分析和解决问题的能力和强烈的进取心；具备良好的沟通能力和团队合作精神"
379,嵌入式软件工程师,SIL仿真测试,10-15k·13薪,上海-闵行区,1-3年-本科-试验测试-VCU-整车控制器,1-3年-本科-试验测试-VCU-整车控制器,ALTIOS,专业技术服务-100-499人,上海-闵行区,专业技术服务-100-499人,"岗位描述：

1、负责根据软件或系统需求设计SIL测试case
2、搭建仿真测试场景（有VTD/Prescan或其他任一仿真软件的使用经验）
3、执行测试用例并反馈测试报告
4、负责自动化测试用例的编写及调试

","岗位要求：

1、本科及以上学历，自动化、车辆相关专业；
2、1年以上自动驾驶或者整车VCU实车或者SIL/HIL测试经验；
3、有ECUTest、TPT等任意一种自动化测试工具使用经验者优先
4、有Python脚本能力者优先
"
380,嵌入式软件工程师,汽车仿真测试专家,20-40k,东莞,3-5年-本科,3-5年-本科,华为技术服务,电子/半导体/集成电路-融资未公开-10000人以上,东莞,电子/半导体/集成电路-融资未公开-10000人以上,,
381,嵌入式软件工程师,仿真测试类,10-20k,北京,0-1年-本科,0-1年-本科,国汽智联,人工智能-战略投资-100-499人,北京,人工智能-战略投资-100-499人,"岗位职责：
1、负责智能网联汽车虚拟仿真新技术的跟踪 ，平台搭建；
2、负责仿真测试用例与虚拟场景设计与搭建，传感器模拟，虚拟场景生成，完善仿真测试框架；
3、负责驾驶决策、路径规划、车联网算法等模块的SIL/MIL/HIL仿真环境集成与调试，实现智能网联汽车闭环仿真，并可视化相关调试信息；
4、设计仿真场景库测试用例及方案与测试评价指标、测试报告的模板，通过仿真工具对智能网联汽车仿真结果进行评估；
5、理解各种仿真引擎软件的优缺点，能根据项目阶段搭建并部署相应系统。
","任职要求：
1、熟悉VTD、CarSim、PreScan、CarMaker、Scanner、dSPACE等软硬件工具；
2、熟悉matlab/simulink，具备一定的工程项目经验；
3、熟悉linux系统，熟悉c++/python等一种编程语言；
4、熟悉硬件在环实时仿真、驾驶模拟器技术等；
5、熟悉车辆动力学和汽车电子控制技术；
6、了解传感器、定位或无线通信技术（雷达、像机、GPS、V2X等）；
7、善于团队协作完成既定任务。
"
382,嵌入式软件工程师,仿真测试开发,15-30k·14薪,上海-长宁区,经验不限-本科-HIL测试-自动化测试-单元测试-SystemVerilog,经验不限-本科-HIL测试-自动化测试-单元测试-SystemVerilog,驭势(上海)汽车科技有限公司,整车制造-100-499人,上海-长宁区,整车制造-100-499人,,
383,嵌入式软件工程师,云控仿真测试工程师,25-40k,北京-海淀区,3-5年-统招本科,3-5年-统招本科,云控智行,互联网-100-499人,北京-海淀区,互联网-100-499人,"岗位描述：
1)	负责云控应用体系的车、路、云在环仿真平台的整体设计
2)	负责仿真工具链的整合和接口协调开发
3)	负责具体的场景开发仿真测试工作
","任职要求
1)	汽车专业背景，有车辆动力学和自动驾驶仿真经验，有车路协同经验者更佳
2)	精通C++/Java/Python至少一种
3)	熟练掌握matlab
4)	了解Sumo、Prescan者优先
"
384,嵌入式软件工程师,·泊车仿真测试工程师,10-30k·17薪,北京-石景山区,经验不限-本科-测试管理-流程管理,经验不限-本科-测试管理-流程管理,一汽(北京)软件科技有限公司,人工智能-100-499人,北京-石景山区,人工智能-100-499人,,
385,嵌入式软件工程师,仿真器测试工程师,8-10k,北京,1-3年-本科,1-3年-本科,北京华大九天科技股份有限公司,电子/半导体/集成电路-100-499人,北京,电子/半导体/集成电路-100-499人,"职位描述：对公司仿真产品进行测试
","任职要求：
微电子学相关专业本科以上学历，两年以上工作经验
掌握模拟集成电路设计的流程，掌握hspice或者spectre语言
具备扎实的模拟电路知识，对器件工艺和模型有一定的了解，掌握一些常见的模拟电路模块，如电源管理类电路，ADC/DAC，PLL等
有流片经验或者IC设计工作经验者优先"
386,嵌入式软件工程师,仿真器测试工程师,8-10k,成都,1-3年-本科,1-3年-本科,北京华大九天科技股份有限公司,电子/半导体/集成电路-100-499人,成都,电子/半导体/集成电路-100-499人,"对公司仿真产品进行测试
","任职要求：
？ 微电子学相关专业本科以上学历，两年以上工作经验
？ 掌握模拟集成电路设计的流程，掌握hspice或者spectre语言
？ 具备扎实的模拟电路知识，对器件工艺和模型有一定的了解，掌握一些常见的模拟电路模块，如电源管理类电路，ADC/DAC，PLL等
？ 有流片经验或者IC设计工作经验者优先
微信分享"
387,嵌入式软件工程师,仿真器测试工程师,8-10k,成都-高新区,1-3年-本科,1-3年-本科,北京华大九天科技股份有限公司,电子/半导体/集成电路-100-499人,成都-高新区,电子/半导体/集成电路-100-499人,"对公司仿真产品进行测试
","任职要求：
？ 微电子学相关专业本科以上学历，两年以上工作经验
？ 掌握模拟集成电路设计的流程，掌握hspice或者spectre语言
？ 具备扎实的模拟电路知识，对器件工艺和模型有一定的了解，掌握一些常见的模拟电路模块，如电源管理类电路，ADC/DAC，PLL等
？ 有流片经验或者IC设计工作经验者优先
微信分享"
388,嵌入式软件工程师,动力域仿真测试工程师,15-30k,武汉,3-5年-统招本科,3-5年-统招本科,东风汽车公司技术中心,整车制造-2000-5000人,武汉,整车制造-2000-5000人,,
389,嵌入式软件工程师,仿真软件测试工程师,11-20k·14薪,苏州-相城区,1-3年-本科-软件测试,1-3年-本科-软件测试,舜云科技,计算机软件-A轮-50-99人,苏州-相城区,计算机软件-A轮-50-99人,"职位描述：
1）负责竞品仿真软件调研及测试，需要具备工程软件应用背景；
2）负责内部自研软件测试的策划、实施及评价等；
3）参与电驱动产品的行业调研及方案收集；
4）负责软件测试及调研报告的整理及汇报，跟踪软件的优化迭代进展；
5）负责部门领导安排的其他工作。

","岗位要求：
1）本科以上学历，机械、流体力学、汽车、能源动力等相关专业；
2）至少一年的CFD模拟经验，对流体力学有一定的了解；
3）掌握一种及以上商业仿真软件：Fluent、XFlow、STAR-CCM+、Particleworks等；
4）为人正直、严谨细致，有良好的团队合作精神。

工作氛围：
中德团队，外专指导；
团队年轻，活力向上。

福利待遇：
1.本科以上就可申请人才公寓；
2.租房补贴，安家补贴，五险一金，定期团建；
3.朝九晚六，周末双休。"
390,嵌入式软件工程师,流体相关仿真软件测试工程师,12-20k,北京-朝阳区,1-3年-统招本科-软件测试-HIL测试-自动化测试,1-3年-统招本科-软件测试-HIL测试-自动化测试,云翼超算(北京)软件科技有限公司,计算机软件-1-49人,北京-朝阳区,计算机软件-1-49人,"流体相关仿真软件测试工程师


职位介绍


1.  负责流体、燃烧等专业仿真软件的算例测试；
2.  协助制定测试计划 、搭建测试环境、编写测试用例、执行测试、提交测试报告；
3.  管理缺陷状态，对缺陷进行确认、分析、跟踪和管理；  
4.  建立和维护测试工作的相关文档；
5.  维护产品相关的测试用例集；
6.  与产品研发协调工作
 ","任职要求：
1.流体力学、软件工程或相关专业本科以上学历
2.具备流体力学基础知识，有1年以上主流CFD软件使用经验
3.熟悉软件测试技术基础理论，掌握自动化测试工具
4.具有较好的计算机技能，至少能熟练使用一种脚本语言
5.细致、严谨，拥有强烈的责任感
6.具有良好的团队精神与沟通、协调能力"
391,嵌入式软件工程师,仿真测试,7-13k,深圳-坪山区,3-5年-本科,3-5年-本科,佰钧成技术,计算机软件-融资未公开-10000人以上,深圳-坪山区,计算机软件-融资未公开-10000人以上,"负责：
1、胶材的超弹性性能，粘弹性性能参数的测试，包括不同温度，不同应变率下的胶材拉伸，剪切，压缩，松弛，热膨胀等力学性能测试
2、膜材的弹塑性，蠕变，疲劳性能的测试
3、负责胶膜材本构方程的拟合工作
4、负责POL等材料力学失效阈值的测试及观测，提取相关材料的静态断裂，疲劳失效阈值
5、基于材料测试实验，负责本构精度标定实验的测试工作及仿真标定
6、负责测试用材料，模组样品的制备等工作
7、负责协助支撑屏幕仿真支撑工作

","岗位要求
1、高分子材料，力学，机械设计等专业，本科及以上学历，2年及以上工作经验
2、能熟练操作疲劳力学测试设备，力学测试设备，DMA，TMA，TGA等
3、熟悉Hypermesh、Abaqus等仿真软件
4、有实验室测试经验者优先
5、了解柔性PLED模组工艺流程优先"""
392,嵌入式软件工程师,新能源及储能试验检测、仿真测试与产品研发,3-6k,济南,经验不限-大专,经验不限-大专,山东中实易通集团有限公司,计算机软件-500-999人,济南,计算机软件-500-999人,"职责描述：
   1、开展新能源场站、分布式电源及储能现场与远程测试及数据分析工作；
   2、开展新能源发电、分布式电源及储能仿真建模及动模测试；
   3、开展分布式能源及微网领域的嵌入式系统软硬件开发工作。

","任职要求：
   1.大专及以上学历，1986年1月1日以后出生
   2.电气工程等相关专业

详情见猎聘网pc端招聘公告"
393,嵌入式软件工程师,工业仿真软件测试,5-10k·13薪,武汉-江夏区,1-3年-本科-软件测试,1-3年-本科-软件测试,武汉高德信息产业有限公司,培训服务-50-99人,武汉-江夏区,培训服务-50-99人,"岗位职责：
1. 负责对公司虚拟仿真软、硬件产品进行测试工作，包括虚拟仿真、数字孪生、VR/AR/MR、虚拟调试等产品。
2. 参与产品设计阶段评审，设计测试方案，制定测试计划，编写测试用例并执行用例；
3. bug管理与跟进，对用户反馈的软、硬件bug进行复现和确认，协助开发人员定位问题原因，对开发解决的bug进行复测，跟进至bug解决关闭，版本发布；
4. 负责编写测试总结和测试报告，定期对产品bug进行归纳、整理总结，并提出针对不同类型bug的软件优化意见与建议；
5. 短期外出或出差到设备现场，进行软件与硬件设备联调；
6. 对公司内部人员或客户进行软件功能培训，制作培训内容ppt，培训考核内容，进行培训授课。
7. 部门领导安排的其他工作任务。

","岗位要求：
1、统招全日制本科及以上学历，工业机器人、机械制造、电气工程、自动化等相关专业。
2、有制造业信息化相关项目、实习或者工作经验，了解工业机器人、数控加工、大数据、物联网、MES等信息化、智能化技术在实际生产加工中的应用；
3、熟悉软件测试基本理论、测试流程和测试规范，了解常用测试工具，有一年以上软件测试工作经验；
4、责任心强，有较强的发现问题、分析问题能力，好的沟通能力和团队合作意识
4、能够熟练的使用viso、excel、思维导图等办公软件进行问题分析和梳理；
5、能够熟练使用word、ppt进行培训资料和教案的编写；
6、熟悉robotstudio、robotDK、VisualComponent、flexsim、Tecnomatix PDPS、NX MCD等国内外相关数字化工厂仿真软件者优先；

公司福利：
1、位于华工科技园，周围交通便捷，宽敞舒适的办公环境；
2、有市场竞争力的薪酬，每年调薪，丰厚年终奖金，让你获得比同龄人高的回报；
3、社保公积金，是你买房、看病、生娃、养老的有力保障；
4、节日福利，每一个节日我们与你共享，心意不能少；
5、丰富的下午茶，下午小饿小困时刻，各式下午茶给你补充满满能量；
6、定期团建活动：聚餐、看电影、BBQ、密室逃脱、农家乐、各种体育锻炼等等，哪里有我们，哪里就有欢乐；
7、周末双休、超长春节假等，让你能有时间享受亲子时光和家人欢聚的时刻。

工作时间：五天制  夏季：8:30-12:00 13:30-18:00  冬季：8:30-12:00 13:00-17:30"
394,嵌入式软件工程师,数字软件仿真测试工程师,18-30k·14薪,上海,经验不限-本科-软件测试,经验不限-本科-软件测试,S2C,计算机软件-100-499人,上海,计算机软件-100-499人,"岗位职责： 
1、负责公司数字软件仿真产品（simulator）相关测试工作。
2、确保公司产品在数字软仿验证流程可以正确工作。
3、分析产品功能、性能、可靠性等，验证simulator产品上开发的各项基本功能，包括编译、仿真等。
4、开发或应用参考设计对simulator产品的测试提供用例与平台。
5、从验证工程师角度出发，参与simulator产品的各项功能的制定。

","任职要求： 
1、全日制统招本科及以上学历，电子信息/计算机/微电子/集成电路等相关专业，3年以上相关工作经验。
2、熟悉Verilog、System verilog、SC等主流RTL开发语言。
3、熟悉Simulator验证方法与流程。
4、有主流的Simulator产品（如VCS，NCsim，Verdi等）的使用经验，熟悉UVM验证方法学者为优。
5、熟练掌握常用的测试用例的设计方法，具有良好的软件测试意识，熟悉测试流程。
6、具有较好的英语读写能力，团队合作精神；有较强的沟通能力，学习能力，逻辑思维能力和主动性，有责任心。
"
395,嵌入式软件工程师,仿真应用测试工程师（碰撞安全方向）,20-35k,北京,3-5年-硕士-结构耐撞性-行人保护-约束系统仿真分析-有限元仿真分析-Hyperwor-Dyna-汽车碰撞安全法规,3-5年-硕士-结构耐撞性-行人保护-约束系统仿真分析-有限元仿真分析-Hyperwor-Dyna-汽车碰撞安全法规,国创中心,科技推广服务-100-499人,北京,科技推广服务-100-499人,"岗位职责:
1、结构耐撞性、行人保护、约束系统仿真分析；
2、C-NCAP、C-IASI、国标项工况分析、分析流程优化等工作。




","岗位要求： 
1、有良好的有限元理论及项目经验，能独立完成整车碰撞安全分析；
2、熟悉汽车碰撞安全法规及方向；
3、熟练应用Hyperworks、Dyna及其他同类别分析软件。"
396,嵌入式软件工程师,仿真测试工程师,20-40k,北京,1-3年-硕士-试验测试-智能驾驶-Carsim,1-3年-硕士-试验测试-智能驾驶-Carsim,北京易控智驾科技有限公司,计算机软件-B轮-100-499人,北京,计算机软件-B轮-100-499人,"1、负责自动驾驶台架测试系统的建设，设计测试方案，搭建测试工具链；
2、负责自动驾驶运动控制模块HIL测试用例的编写和实施。
","岗位要求：
1、统招硕士及以上，车辆工程、控制理论与工程等专业；
2、有2年及以上的HIL，MIL测试经验；有自动驾驶、或者ADAS领域测试经验者优先；
3、熟练掌握carsim，trucksim，carmaker，prescan等车辆仿真工具；
4、熟练掌握TestManager、TAE等自动化测试工具。"
397,嵌入式软件工程师,自动驾驶.在环仿真测试(J10878),16-23k,广州-花都区,3-5年-本科-python,3-5年-本科-python,东风日产广州,整车制造-10000人以上,广州-花都区,整车制造-10000人以上,"工作职责:
1.负责供应商业务管控，项目开发前期指导供应商制定技术评价方案，实施项目开发各阶段的技术方案计划审核、过程管控、结果审核与批准，确保项目顺利量产。
2.负责自动驾驶系统的机能、性能、信赖性实验评价，确保自动驾驶产品机能、性能、信赖性满足设计要求。
3.负责相关领域的中国市场特异性调查，支持日产车型的智能驾驶导入中国市场，为新车型的开发提供技术支持。
4.主导新车型自动驾驶系统的台上实验评价工作，确定实验项目，编制实验计划及输出实验报告；
5.参加自动驾驶系统关联部品技术降成本，国产化活动，先行开发活动，通过实验，对原低，国产化及先行开发部品进行性能验证。
6.承担部分国家智能网联领域的国家标准编制，根据量产项目及前瞻技术开发评价经验，负责相关领域的实验标准的建立，实验室的规划与建设。
7.实施供应商/第三方实验室预选调查和评价，调查供应商台上实验能力和不具合解析能力。
","任职资格:
自动化，计算机；
三年以上Tier1或主机厂相关学习/工作经验，从事过ADAS功能的开发测试工作。；
具备ADAS系统测试基础，熟悉CAN总线、以太网通讯协议，熟悉摄像头、毫米波雷达、超声波雷达、环视摄像头等传感器，EPS、VDC等执行系统工作原理；
熟练搭建硬件在环、实车在环等测试工具链，熟练使用；MATLAB/Dspace/Carsim/Prescan/CANOE/CANAlyzer等软硬件工具；
能够熟练使用python编写测试脚本，对测试效率自动化有一定的经验；
了解国内外ADAS相关法律法规和技术标准；
"
398,嵌入式软件工程师,仿真应用测试工程师（强度耐久方向）,20-35k,北京,3-5年-硕士-结构强度耐久-有限元仿真分析-汽车强度耐久-HyperWorks-Abaqus,3-5年-硕士-结构强度耐久-有限元仿真分析-汽车强度耐久-HyperWorks-Abaqus,国创中心,科技推广服务-100-499人,北京,科技推广服务-100-499人,"岗位职责:
1、车身、开闭件、内外饰，底盘、电池以及相关零部件相关的结构强度耐久仿真分析及优化工作；
2、仿真分析、分析流程优化等工作；




","岗位要求： 
1、充分掌握汽车零部件和整车系统强度耐久方向方面知识；
2、熟悉汽车强度耐久业内发展情况；
3、熟练应用Hyperworks、abaqus或其他同类别分析软件。"
399,嵌入式软件工程师,智能驾驶仿真测试工程师,15-30k,武汉,3-5年-统招本科-功能开发-算法开发-智能驾驶,3-5年-统招本科-功能开发-算法开发-智能驾驶,东风汽车公司技术中心,整车制造-2000-5000人,武汉,整车制造-2000-5000人,"岗位职责：
1.	负责驾驶场景数据采集需求分析和采集方案设计；
2.	负责驾驶场景数据的存储，数据清洗方案设计；
3.	负责驾驶场景数据查询和检索的算法设计及数据检索工具开发；
4.	负责驾驶场景数据的特征分析和场景分类；
5.	负责驾驶场景的影响因素研究；
6.	负责逻辑场景的参数取值空间设计和逻辑场景库开发；
7.	负责仿真场景的自动化建模和自动化测试；
8.	负责驾驶场景国际标准进展的跟踪研究。
","岗位要求：
1.	熟悉智能驾驶系统功能及开发流程；
2.	熟练掌握智能场景及动力学仿真软件工具，如CarMaker、Prescan、VTD、CarSim其中之一；
3.	具备大数据分析的能力及工具掌握；
"
400,嵌入式软件工程师,仿真测试工程师-地图,23-45k·13薪,北京-朝阳区,3-5年-硕士,3-5年-硕士,Mobileye--An Intel Company,人工智能-其他-2000-5000人,北京-朝阳区,人工智能-其他-2000-5000人,,
